model,repeat,fold,metric,value
B1_pam50_centroid,2,3,pr_auc__BRCA_Her2,0.9114037814037814
B1_pam50_centroid,2,4,pr_auc__BRCA_Her2,0.9123519852467221
B1_pam50_centroid,3,0,pr_auc__BRCA_Her2,0.9963235294117647
B1_pam50_centroid,3,1,pr_auc__BRCA_Her2,0.9463981244671782
B1_pam50_centroid,3,2,pr_auc__BRCA_Her2,0.8438791523234248
B1_pam50_centroid,3,3,pr_auc__BRCA_Her2,0.9082250011197379
B1_pam50_centroid,3,4,pr_auc__BRCA_Her2,0.9546275568256992
B1_pam50_centroid,4,0,pr_auc__BRCA_Her2,0.9604858264155864
B1_pam50_centroid,4,1,pr_auc__BRCA_Her2,0.939196965476474
B1_pam50_centroid,4,2,pr_auc__BRCA_Her2,0.924375326766631
B1_pam50_centroid,4,3,pr_auc__BRCA_Her2,0.9230704480704479
B1_pam50_centroid,4,4,pr_auc__BRCA_Her2,0.907356055250792
B2_elasticnet_logreg,0,0,pr_auc__BRCA_Her2,0.9725818452380952
B2_elasticnet_logreg,0,1,pr_auc__BRCA_Her2,0.9134569525654085
B2_elasticnet_logreg,0,2,pr_auc__BRCA_Her2,0.9587545409526832
B2_elasticnet_logreg,0,3,pr_auc__BRCA_Her2,0.9706654456654455
B2_elasticnet_logreg,0,4,pr_auc__BRCA_Her2,0.961259987575777
B2_elasticnet_logreg,1,0,pr_auc__BRCA_Her2,0.9592347756410257
B2_elasticnet_logreg,1,1,pr_auc__BRCA_Her2,0.9447960128107187
B2_elasticnet_logreg,1,2,pr_auc__BRCA_Her2,0.9921568627450981
B2_elasticnet_logreg,1,3,pr_auc__BRCA_Her2,0.8135615310615311
B2_elasticnet_logreg,1,4,pr_auc__BRCA_Her2,0.9526797385620915
B2_elasticnet_logreg,2,0,pr_auc__BRCA_Her2,0.9408895882991277
B2_elasticnet_logreg,2,1,pr_auc__BRCA_Her2,0.9665296052631579
B2_elasticnet_logreg,2,2,pr_auc__BRCA_Her2,0.9888888888888889
B2_elasticnet_logreg,2,3,pr_auc__BRCA_Her2,0.9242778626602155
B2_elasticnet_logreg,2,4,pr_auc__BRCA_Her2,0.9666178266178265
B2_elasticnet_logreg,3,0,pr_auc__BRCA_Her2,0.9875
B2_elasticnet_logreg,3,1,pr_auc__BRCA_Her2,1.0
B2_elasticnet_logreg,3,2,pr_auc__BRCA_Her2,0.8322834332277057
B2_elasticnet_logreg,3,3,pr_auc__BRCA_Her2,0.9644257703081232
B2_elasticnet_logreg,3,4,pr_auc__BRCA_Her2,0.9742002063983488
B2_elasticnet_logreg,4,0,pr_auc__BRCA_Her2,0.9480381790874245
B2_elasticnet_logreg,4,1,pr_auc__BRCA_Her2,0.9324679170467214
B2_elasticnet_logreg,4,2,pr_auc__BRCA_Her2,0.9877124183006536
B2_elasticnet_logreg,4,3,pr_auc__BRCA_Her2,0.9550016650016648
B2_elasticnet_logreg,4,4,pr_auc__BRCA_Her2,0.9220214045214046
B3_linear_svm,0,0,pr_auc__BRCA_Her2,0.9812127976190477
B3_linear_svm,0,1,pr_auc__BRCA_Her2,0.8680886492578304
B3_linear_svm,0,2,pr_auc__BRCA_Her2,0.9838235294117645
B3_linear_svm,0,3,pr_auc__BRCA_Her2,0.9077094649675295
B3_linear_svm,0,4,pr_auc__BRCA_Her2,0.8693341843341842
B3_linear_svm,1,0,pr_auc__BRCA_Her2,0.9004511293304396
B3_linear_svm,1,1,pr_auc__BRCA_Her2,0.8831558589830648
B3_linear_svm,1,2,pr_auc__BRCA_Her2,0.9123040713443189
B3_linear_svm,1,3,pr_auc__BRCA_Her2,0.879650578466368
B3_linear_svm,1,4,pr_auc__BRCA_Her2,0.9525210084033613
B3_linear_svm,2,0,pr_auc__BRCA_Her2,0.9260150218789924
B3_linear_svm,2,1,pr_auc__BRCA_Her2,0.9018056081849186
B3_linear_svm,2,2,pr_auc__BRCA_Her2,0.9391588150411678
B3_linear_svm,2,3,pr_auc__BRCA_Her2,0.9706654456654455
B3_linear_svm,2,4,pr_auc__BRCA_Her2,0.962938172938173
B3_linear_svm,3,0,pr_auc__BRCA_Her2,0.9229393115942028
B3_linear_svm,3,1,pr_auc__BRCA_Her2,0.9757106608669108
B3_linear_svm,3,2,pr_auc__BRCA_Her2,0.8613152198678513
B3_linear_svm,3,3,pr_auc__BRCA_Her2,0.9562715062715061
B3_linear_svm,3,4,pr_auc__BRCA_Her2,0.9019288119288119
B3_linear_svm,4,0,pr_auc__BRCA_Her2,0.9360878704628705
B3_linear_svm,4,1,pr_auc__BRCA_Her2,0.8754757973507974
B3_linear_svm,4,2,pr_auc__BRCA_Her2,0.9715686274509803
B3_linear_svm,4,3,pr_auc__BRCA_Her2,0.9844444444444445
B3_linear_svm,4,4,pr_auc__BRCA_Her2,0.9109320309320308
B4_random_forest,0,0,pr_auc__BRCA_Her2,0.9924172794117647
B4_random_forest,0,1,pr_auc__BRCA_Her2,0.9875
B4_random_forest,0,2,pr_auc__BRCA_Her2,0.9921568627450981
B4_random_forest,0,3,pr_auc__BRCA_Her2,0.9672340731164261
B4_random_forest,0,4,pr_auc__BRCA_Her2,0.9195597104420633
B4_random_forest,1,0,pr_auc__BRCA_Her2,0.9615896358543417
B4_random_forest,1,1,pr_auc__BRCA_Her2,0.9786119711042311
B4_random_forest,1,2,pr_auc__BRCA_Her2,0.9308434596592491
B4_random_forest,1,3,pr_auc__BRCA_Her2,0.9778223084105436
B4_random_forest,1,4,pr_auc__BRCA_Her2,0.9888888888888889
B4_random_forest,2,0,pr_auc__BRCA_Her2,0.985702614379085
B4_random_forest,2,1,pr_auc__BRCA_Her2,0.9815359477124184
B4_random_forest,2,2,pr_auc__BRCA_Her2,0.9913888888888889
B4_random_forest,2,3,pr_auc__BRCA_Her2,0.981498778998779
B4_random_forest,2,4,pr_auc__BRCA_Her2,0.9958333333333333
B4_random_forest,3,0,pr_auc__BRCA_Her2,1.0
B4_random_forest,3,1,pr_auc__BRCA_Her2,1.0
B4_random_forest,3,2,pr_auc__BRCA_Her2,0.954025974025974
B4_random_forest,3,3,pr_auc__BRCA_Her2,0.9742002063983488
B4_random_forest,3,4,pr_auc__BRCA_Her2,0.9590492840492839
B4_random_forest,4,0,pr_auc__BRCA_Her2,0.9722639696904404
B4_random_forest,4,1,pr_auc__BRCA_Her2,0.9603521671826625
B4_random_forest,4,2,pr_auc__BRCA_Her2,0.980952380952381
B4_random_forest,4,3,pr_auc__BRCA_Her2,0.9888888888888889
B4_random_forest,4,4,pr_auc__BRCA_Her2,0.9716303579461474
B5_xgboost,0,0,pr_auc__BRCA_Her2,0.9849826388888889
B5_xgboost,0,1,pr_auc__BRCA_Her2,0.9680884832079686
B5_xgboost,0,2,pr_auc__BRCA_Her2,1.0
B5_xgboost,0,3,pr_auc__BRCA_Her2,0.9682352941176469
B5_xgboost,0,4,pr_auc__BRCA_Her2,0.9310861051573125
B5_xgboost,1,0,pr_auc__BRCA_Her2,0.9436762918031935
B5_xgboost,1,1,pr_auc__BRCA_Her2,0.9901315789473684
B5_xgboost,1,2,pr_auc__BRCA_Her2,0.9749346405228758
B5_xgboost,1,3,pr_auc__BRCA_Her2,0.9519983233141127
B5_xgboost,1,4,pr_auc__BRCA_Her2,0.9703703703703703
B5_xgboost,2,0,pr_auc__BRCA_Her2,0.9691351540616246
B5_xgboost,2,1,pr_auc__BRCA_Her2,0.9736253196930946
B5_xgboost,2,2,pr_auc__BRCA_Her2,0.9866269841269841
B5_xgboost,2,3,pr_auc__BRCA_Her2,0.9778223084105437
B5_xgboost,2,4,pr_auc__BRCA_Her2,0.9717460317460316
B5_xgboost,3,0,pr_auc__BRCA_Her2,0.9901315789473684
B5_xgboost,3,1,pr_auc__BRCA_Her2,1.0
B5_xgboost,3,2,pr_auc__BRCA_Her2,0.9102405002405001
B5_xgboost,3,3,pr_auc__BRCA_Her2,0.9698064353946707
B5_xgboost,3,4,pr_auc__BRCA_Her2,0.9829505135387488
B5_xgboost,4,0,pr_auc__BRCA_Her2,0.9603521671826626
B5_xgboost,4,1,pr_auc__BRCA_Her2,0.9549073101462807
B5_xgboost,4,2,pr_auc__BRCA_Her2,0.9833333333333332
B5_xgboost,4,3,pr_auc__BRCA_Her2,0.9958333333333333
B5_xgboost,4,4,pr_auc__BRCA_Her2,0.9913888888888889
B2_elasticnet_logreg__LATE,0,0,pr_auc__BRCA_Her2,0.9488095238095238
B2_elasticnet_logreg__LATE,0,1,pr_auc__BRCA_Her2,0.8178022966563021
B2_elasticnet_logreg__LATE,0,2,pr_auc__BRCA_Her2,0.9274158827019239
B2_elasticnet_logreg__LATE,0,3,pr_auc__BRCA_Her2,0.8969593369593369
B2_elasticnet_logreg__LATE,0,4,pr_auc__BRCA_Her2,0.7490488727190855
B2_elasticnet_logreg__LATE,1,0,pr_auc__BRCA_Her2,0.8595059636281394
B2_elasticnet_logreg__LATE,1,1,pr_auc__BRCA_Her2,0.8884364880288793
B2_elasticnet_logreg__LATE,1,2,pr_auc__BRCA_Her2,0.8089466851231558
B2_elasticnet_logreg__LATE,1,3,pr_auc__BRCA_Her2,0.8551694455641825
B2_elasticnet_logreg__LATE,1,4,pr_auc__BRCA_Her2,0.8830133533477187
B2_elasticnet_logreg__LATE,2,0,pr_auc__BRCA_Her2,0.919768426018426
B2_elasticnet_logreg__LATE,2,1,pr_auc__BRCA_Her2,0.8685668917775773
B2_elasticnet_logreg__LATE,2,2,pr_auc__BRCA_Her2,0.9064940899286249
B2_elasticnet_logreg__LATE,2,3,pr_auc__BRCA_Her2,0.8030843883324221
B2_elasticnet_logreg__LATE,2,4,pr_auc__BRCA_Her2,0.9186260036260037
B2_elasticnet_logreg__LATE,3,0,pr_auc__BRCA_Her2,0.8698539052858906
B2_elasticnet_logreg__LATE,3,1,pr_auc__BRCA_Her2,0.9851190476190477
B2_elasticnet_logreg__LATE,3,2,pr_auc__BRCA_Her2,0.7551102429275803
B2_elasticnet_logreg__LATE,3,3,pr_auc__BRCA_Her2,0.8821029627208117
B2_elasticnet_logreg__LATE,3,4,pr_auc__BRCA_Her2,0.7715771616633686
B2_elasticnet_logreg__LATE,4,0,pr_auc__BRCA_Her2,0.8800461884391839
B2_elasticnet_logreg__LATE,4,1,pr_auc__BRCA_Her2,0.7713339222482025
B2_elasticnet_logreg__LATE,4,2,pr_auc__BRCA_Her2,0.9024511784511784
B2_elasticnet_logreg__LATE,4,3,pr_auc__BRCA_Her2,0.9251537042249116
B2_elasticnet_logreg__LATE,4,4,pr_auc__BRCA_Her2,0.7672343147049029
B3_linear_svm__LATE,0,0,pr_auc__BRCA_Her2,0.9829545454545454
B3_linear_svm__LATE,0,1,pr_auc__BRCA_Her2,0.8515183986342708
B3_linear_svm__LATE,0,2,pr_auc__BRCA_Her2,0.9739334195216547
B3_linear_svm__LATE,0,3,pr_auc__BRCA_Her2,0.9135770547535254
B3_linear_svm__LATE,0,4,pr_auc__BRCA_Her2,0.8303736334937669
B3_linear_svm__LATE,1,0,pr_auc__BRCA_Her2,0.9604166666666667
B3_linear_svm__LATE,1,1,pr_auc__BRCA_Her2,0.8815366787817446
B3_linear_svm__LATE,1,2,pr_auc__BRCA_Her2,0.809028564028564
B3_linear_svm__LATE,1,3,pr_auc__BRCA_Her2,0.8647496460654356
B3_linear_svm__LATE,1,4,pr_auc__BRCA_Her2,0.9033085433085433
B3_linear_svm__LATE,2,0,pr_auc__BRCA_Her2,0.9072801741387267
B3_linear_svm__LATE,2,1,pr_auc__BRCA_Her2,0.9278391421698058
B3_linear_svm__LATE,2,2,pr_auc__BRCA_Her2,0.8821804883569588
B3_linear_svm__LATE,2,3,pr_auc__BRCA_Her2,0.8767509179273885
B3_linear_svm__LATE,2,4,pr_auc__BRCA_Her2,0.9441713463694887
B3_linear_svm__LATE,3,0,pr_auc__BRCA_Her2,0.8956823671497585
B3_linear_svm__LATE,3,1,pr_auc__BRCA_Her2,0.9815359477124184
B3_linear_svm__LATE,3,2,pr_auc__BRCA_Her2,0.8072705267442108
B3_linear_svm__LATE,3,3,pr_auc__BRCA_Her2,0.899023569023569
B3_linear_svm__LATE,3,4,pr_auc__BRCA_Her2,0.8105017966782673
B3_linear_svm__LATE,4,0,pr_auc__BRCA_Her2,0.8869935540559112
B3_linear_svm__LATE,4,1,pr_auc__BRCA_Her2,0.8072044276298923
B3_linear_svm__LATE,4,2,pr_auc__BRCA_Her2,0.9515775074598603
B3_linear_svm__LATE,4,3,pr_auc__BRCA_Her2,0.91246015995242
B3_linear_svm__LATE,4,4,pr_auc__BRCA_Her2,0.855247791424262
B4_random_forest__LATE,0,0,pr_auc__BRCA_Her2,1.0
B4_random_forest__LATE,0,1,pr_auc__BRCA_Her2,0.8453817338492261
B4_random_forest__LATE,0,2,pr_auc__BRCA_Her2,0.9452661064425771
B4_random_forest__LATE,0,3,pr_auc__BRCA_Her2,0.8882416007338608
B4_random_forest__LATE,0,4,pr_auc__BRCA_Her2,0.9177126090283985
B4_random_forest__LATE,1,0,pr_auc__BRCA_Her2,0.9770716619981326
B4_random_forest__LATE,1,1,pr_auc__BRCA_Her2,0.8802794491334546
B4_random_forest__LATE,1,2,pr_auc__BRCA_Her2,0.8950556034379563
B4_random_forest__LATE,1,3,pr_auc__BRCA_Her2,0.8508168519933226
B4_random_forest__LATE,1,4,pr_auc__BRCA_Her2,0.9406521110468478
B4_random_forest__LATE,2,0,pr_auc__BRCA_Her2,0.9647490887380593
B4_random_forest__LATE,2,1,pr_auc__BRCA_Her2,0.9707149621212121
B4_random_forest__LATE,2,2,pr_auc__BRCA_Her2,0.919465811965812
B4_random_forest__LATE,2,3,pr_auc__BRCA_Her2,0.9299233283056811
B4_random_forest__LATE,2,4,pr_auc__BRCA_Her2,0.9685185185185183
B4_random_forest__LATE,3,0,pr_auc__BRCA_Her2,0.9649627976190476
B4_random_forest__LATE,3,1,pr_auc__BRCA_Her2,0.9930555555555556
B4_random_forest__LATE,3,2,pr_auc__BRCA_Her2,0.8691854132566206
B4_random_forest__LATE,3,3,pr_auc__BRCA_Her2,0.9291927138908562
B4_random_forest__LATE,3,4,pr_auc__BRCA_Her2,0.8437885878597953
B4_random_forest__LATE,4,0,pr_auc__BRCA_Her2,0.9225207390648567
B4_random_forest__LATE,4,1,pr_auc__BRCA_Her2,0.8648799984737485
B4_random_forest__LATE,4,2,pr_auc__BRCA_Her2,0.9888888888888889
B4_random_forest__LATE,4,3,pr_auc__BRCA_Her2,0.9435707323865219
B4_random_forest__LATE,4,4,pr_auc__BRCA_Her2,0.9179575163398692
B5_xgboost__LATE,0,0,pr_auc__BRCA_Her2,0.9576179029304029
B5_xgboost__LATE,0,1,pr_auc__BRCA_Her2,0.7762355409897979
B5_xgboost__LATE,0,2,pr_auc__BRCA_Her2,0.9448900027847396
B5_xgboost__LATE,0,3,pr_auc__BRCA_Her2,0.8905411738767506
B5_xgboost__LATE,0,4,pr_auc__BRCA_Her2,0.8943285125865771
B5_xgboost__LATE,1,0,pr_auc__BRCA_Her2,0.9777661064425771
B5_xgboost__LATE,1,1,pr_auc__BRCA_Her2,0.9441235847485847
B5_xgboost__LATE,1,2,pr_auc__BRCA_Her2,0.919337880079568
B5_xgboost__LATE,1,3,pr_auc__BRCA_Her2,0.7882351592709649
B5_xgboost__LATE,1,4,pr_auc__BRCA_Her2,0.9733333333333332
B5_xgboost__LATE,2,0,pr_auc__BRCA_Her2,0.8743781171170878
B5_xgboost__LATE,2,1,pr_auc__BRCA_Her2,0.9770716619981326
B5_xgboost__LATE,2,2,pr_auc__BRCA_Her2,0.8413729788729789
B5_xgboost__LATE,2,3,pr_auc__BRCA_Her2,0.8594955768868813
B5_xgboost__LATE,2,4,pr_auc__BRCA_Her2,0.89559460265982
B5_xgboost__LATE,3,0,pr_auc__BRCA_Her2,0.9177487762530332
B5_xgboost__LATE,3,1,pr_auc__BRCA_Her2,0.9794270833333334
B5_xgboost__LATE,3,2,pr_auc__BRCA_Her2,0.8354843304843305
B5_xgboost__LATE,3,3,pr_auc__BRCA_Her2,0.914782913165266
B5_xgboost__LATE,3,4,pr_auc__BRCA_Her2,0.9261655773420479
B5_xgboost__LATE,4,0,pr_auc__BRCA_Her2,0.9307014472455649
B5_xgboost__LATE,4,1,pr_auc__BRCA_Her2,0.8549032700687113
B5_xgboost__LATE,4,2,pr_auc__BRCA_Her2,0.9437987393869747
B5_xgboost__LATE,4,3,pr_auc__BRCA_Her2,0.9749999999999999
B5_xgboost__LATE,4,4,pr_auc__BRCA_Her2,0.8350417710944027
B0a_dummy_stratified,0,0,roc_auc__BRCA_LumA,0.5132902298850576
B0a_dummy_stratified,0,1,roc_auc__BRCA_LumA,0.5571120689655172
B0a_dummy_stratified,0,2,roc_auc__BRCA_LumA,0.551903735632184
B0a_dummy_stratified,0,3,roc_auc__BRCA_LumA,0.529992816091954
B0a_dummy_stratified,0,4,roc_auc__BRCA_LumA,0.5
B0a_dummy_stratified,1,0,roc_auc__BRCA_LumA,0.5571120689655172
B0a_dummy_stratified,1,1,roc_auc__BRCA_LumA,0.44755747126436785
B0a_dummy_stratified,1,2,roc_auc__BRCA_LumA,0.5190373563218391
B0a_dummy_stratified,1,3,roc_auc__BRCA_LumA,0.48617097701149425
B0a_dummy_stratified,1,4,roc_auc__BRCA_LumA,0.522044573643411
B0a_dummy_stratified,2,0,roc_auc__BRCA_LumA,0.43660201149425293
B0a_dummy_stratified,2,1,roc_auc__BRCA_LumA,0.4913793103448275
B0a_dummy_stratified,2,2,roc_auc__BRCA_LumA,0.5628591954022988
B0a_dummy_stratified,2,3,roc_auc__BRCA_LumA,0.5190373563218391
B0a_dummy_stratified,2,4,roc_auc__BRCA_LumA,0.5330668604651163
B0a_dummy_stratified,3,0,roc_auc__BRCA_LumA,0.4256465517241379
B0a_dummy_stratified,3,1,roc_auc__BRCA_LumA,0.5461566091954024
B0a_dummy_stratified,3,2,roc_auc__BRCA_LumA,0.47521551724137934
B0a_dummy_stratified,3,3,roc_auc__BRCA_LumA,0.49712643678160917
B0a_dummy_stratified,3,4,roc_auc__BRCA_LumA,0.5551114341085271
B0a_dummy_stratified,4,0,roc_auc__BRCA_LumA,0.46946839080459773
B0a_dummy_stratified,4,1,roc_auc__BRCA_LumA,0.5023347701149425
B0a_dummy_stratified,4,2,roc_auc__BRCA_LumA,0.4423491379310345
B0a_dummy_stratified,4,3,roc_auc__BRCA_LumA,0.5080818965517241
B0a_dummy_stratified,4,4,roc_auc__BRCA_LumA,0.5440891472868217
B0b_dummy_mostfreq,0,0,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,0,1,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,0,2,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,0,3,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,0,4,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,1,0,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,1,1,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,1,2,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,1,3,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,1,4,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,2,0,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,2,1,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,2,2,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,2,3,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,2,4,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,3,0,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,3,1,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,3,2,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,3,3,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,3,4,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,4,0,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,4,1,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,4,2,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,4,3,roc_auc__BRCA_LumA,0.5
B0b_dummy_mostfreq,4,4,roc_auc__BRCA_LumA,0.5
B1_pam50_centroid,0,0,roc_auc__BRCA_LumA,0.9843151340996169
B1_pam50_centroid,0,1,roc_auc__BRCA_LumA,0.9892241379310345
B1_pam50_centroid,0,2,roc_auc__BRCA_LumA,0.9838362068965517
B1_pam50_centroid,0,3,roc_auc__BRCA_LumA,0.9845545977011494
B1_pam50_centroid,0,4,roc_auc__BRCA_LumA,0.9882509689922481
B1_pam50_centroid,1,0,roc_auc__BRCA_LumA,0.984794061302682
B1_pam50_centroid,1,1,roc_auc__BRCA_LumA,0.9885057471264367
B1_pam50_centroid,1,2,roc_auc__BRCA_LumA,0.9862308429118775
B1_pam50_centroid,1,3,roc_auc__BRCA_LumA,0.9816810344827587
B1_pam50_centroid,1,4,roc_auc__BRCA_LumA,0.986797480620155
B1_pam50_centroid,2,0,roc_auc__BRCA_LumA,0.9840756704980843
B1_pam50_centroid,2,1,roc_auc__BRCA_LumA,0.9770114942528736
B1_pam50_centroid,2,2,roc_auc__BRCA_LumA,0.9894636015325671
B1_pam50_centroid,2,3,roc_auc__BRCA_LumA,0.9874281609195402
B1_pam50_centroid,2,4,roc_auc__BRCA_LumA,0.9883720930232558
B1_pam50_centroid,3,0,roc_auc__BRCA_LumA,0.97808908045977
B1_pam50_centroid,3,1,roc_auc__BRCA_LumA,0.984794061302682
B1_pam50_centroid,3,2,roc_auc__BRCA_LumA,0.9883860153256705
B1_pam50_centroid,3,3,roc_auc__BRCA_LumA,0.9812021072796936
B1_pam50_centroid,3,4,roc_auc__BRCA_LumA,0.9950339147286822
B1_pam50_centroid,4,0,roc_auc__BRCA_LumA,0.9813218390804597
B1_pam50_centroid,4,1,roc_auc__BRCA_LumA,0.9877873563218391
B1_pam50_centroid,4,2,roc_auc__BRCA_LumA,0.9773706896551724
B1_pam50_centroid,4,3,roc_auc__BRCA_LumA,0.9832375478927203
B1_pam50_centroid,4,4,roc_auc__BRCA_LumA,0.993580426356589
B2_elasticnet_logreg,0,0,roc_auc__BRCA_LumA,0.9841954022988506
B2_elasticnet_logreg,0,1,roc_auc__BRCA_LumA,0.9904214559386973
B2_elasticnet_logreg,0,2,roc_auc__BRCA_LumA,0.9849137931034482
B2_elasticnet_logreg,0,3,roc_auc__BRCA_LumA,0.9892241379310345
B2_elasticnet_logreg,0,4,roc_auc__BRCA_LumA,0.9897044573643411
B2_elasticnet_logreg,1,0,roc_auc__BRCA_LumA,0.9880268199233717
B2_elasticnet_logreg,1,1,roc_auc__BRCA_LumA,0.9874281609195403
B2_elasticnet_logreg,1,2,roc_auc__BRCA_LumA,0.9846743295019158
B2_elasticnet_logreg,1,3,roc_auc__BRCA_LumA,0.9825191570881227
B2_elasticnet_logreg,1,4,roc_auc__BRCA_LumA,0.9881298449612402
B2_elasticnet_logreg,2,0,roc_auc__BRCA_LumA,0.9874281609195402
B2_elasticnet_logreg,2,1,roc_auc__BRCA_LumA,0.98227969348659
B2_elasticnet_logreg,2,2,roc_auc__BRCA_LumA,0.9946120689655172
B2_elasticnet_logreg,2,3,roc_auc__BRCA_LumA,0.9874281609195403
B2_elasticnet_logreg,2,4,roc_auc__BRCA_LumA,0.9802567829457364
B2_elasticnet_logreg,3,0,roc_auc__BRCA_LumA,0.9762931034482759
B2_elasticnet_logreg,3,1,roc_auc__BRCA_LumA,0.9850335249042146
B2_elasticnet_logreg,3,2,roc_auc__BRCA_LumA,0.9877873563218391
B2_elasticnet_logreg,3,3,roc_auc__BRCA_LumA,0.9900622605363985
B2_elasticnet_logreg,3,4,roc_auc__BRCA_LumA,0.9952761627906976
B2_elasticnet_logreg,4,0,roc_auc__BRCA_LumA,0.9851532567049809
B2_elasticnet_logreg,4,1,roc_auc__BRCA_LumA,0.9929358237547894
B2_elasticnet_logreg,4,2,roc_auc__BRCA_LumA,0.977610153256705
B2_elasticnet_logreg,4,3,roc_auc__BRCA_LumA,0.9844348659003831
B2_elasticnet_logreg,4,4,roc_auc__BRCA_LumA,0.9941860465116279
B3_linear_svm,0,0,roc_auc__BRCA_LumA,0.9770114942528736
B3_linear_svm,0,1,roc_auc__BRCA_LumA,0.9832375478927203
B3_linear_svm,0,2,roc_auc__BRCA_LumA,0.9800047892720306
B3_linear_svm,0,3,roc_auc__BRCA_LumA,0.9724616858237548
B3_linear_svm,0,4,roc_auc__BRCA_LumA,0.9835271317829457
B3_linear_svm,1,0,roc_auc__BRCA_LumA,0.9804837164750958
B3_linear_svm,1,1,roc_auc__BRCA_LumA,0.9779693486590038
B3_linear_svm,1,2,roc_auc__BRCA_LumA,0.9829980842911877
B3_linear_svm,1,3,roc_auc__BRCA_LumA,0.9677921455938697
B3_linear_svm,1,4,roc_auc__BRCA_LumA,0.9771075581395348
B3_linear_svm,2,0,roc_auc__BRCA_LumA,0.9779693486590039
B3_linear_svm,2,1,roc_auc__BRCA_LumA,0.9713840996168582
B3_linear_svm,2,2,roc_auc__BRCA_LumA,0.9837164750957854
B3_linear_svm,2,3,roc_auc__BRCA_LumA,0.9785680076628352
B3_linear_svm,2,4,roc_auc__BRCA_LumA,0.9772286821705427
B3_linear_svm,3,0,roc_auc__BRCA_LumA,0.9692289272030651
B3_linear_svm,3,1,roc_auc__BRCA_LumA,0.9897030651340997
B3_linear_svm,3,2,roc_auc__BRCA_LumA,0.9802442528735633
B3_linear_svm,3,3,roc_auc__BRCA_LumA,0.975095785440613
B3_linear_svm,3,4,roc_auc__BRCA_LumA,0.9905523255813954
B3_linear_svm,4,0,roc_auc__BRCA_LumA,0.9800047892720306
B3_linear_svm,4,1,roc_auc__BRCA_LumA,0.9853927203065134
B3_linear_svm,4,2,roc_auc__BRCA_LumA,0.9777298850574712
B3_linear_svm,4,3,roc_auc__BRCA_LumA,0.9800047892720307
B3_linear_svm,4,4,roc_auc__BRCA_LumA,0.9854651162790697
B4_random_forest,0,0,roc_auc__BRCA_LumA,0.9850335249042146
B4_random_forest,0,1,roc_auc__BRCA_LumA,0.9866499042145593
B4_random_forest,0,2,roc_auc__BRCA_LumA,0.9888649425287357
B4_random_forest,0,3,roc_auc__BRCA_LumA,0.9822796934865899
B4_random_forest,0,4,roc_auc__BRCA_LumA,0.9960029069767442
B4_random_forest,1,0,roc_auc__BRCA_LumA,0.9934147509578544
B4_random_forest,1,1,roc_auc__BRCA_LumA,0.9874281609195402
B4_random_forest,1,2,roc_auc__BRCA_LumA,0.9887452107279693
B4_random_forest,1,3,roc_auc__BRCA_LumA,0.9898227969348659
B4_random_forest,1,4,roc_auc__BRCA_LumA,0.9856468023255814
B4_random_forest,2,0,roc_auc__BRCA_LumA,0.993654214559387
B4_random_forest,2,1,roc_auc__BRCA_LumA,0.9841954022988506
B4_random_forest,2,2,roc_auc__BRCA_LumA,0.993654214559387
B4_random_forest,2,3,roc_auc__BRCA_LumA,0.9898227969348659
B4_random_forest,2,4,roc_auc__BRCA_LumA,0.9836482558139535
B4_random_forest,3,0,roc_auc__BRCA_LumA,0.9837164750957855
B4_random_forest,3,1,roc_auc__BRCA_LumA,0.9906609195402298
B4_random_forest,3,2,roc_auc__BRCA_LumA,0.9815613026819923
B4_random_forest,3,3,roc_auc__BRCA_LumA,0.9858716475095786
B4_random_forest,3,4,roc_auc__BRCA_LumA,0.9956395348837209
B4_random_forest,4,0,roc_auc__BRCA_LumA,0.9912595785440612
B4_random_forest,4,1,roc_auc__BRCA_LumA,0.9897030651340997
B4_random_forest,4,2,roc_auc__BRCA_LumA,0.9838362068965518
