modality,gene,smd_B_minus_A,mwu_p,abs_smd,fdr
methy,YWHAZ,-0.023990163991940816,0.8314589744205558,0.023990163991940816,0.907864606550905
rna,ALDH3B2,-0.02323352235467164,0.9051474007295109,0.02323352235467164,0.9497467476152138
methy,HOXB2,-0.02317441436311926,0.6570139156230099,0.02317441436311926,0.7939172803667813
methy,KRT15,0.02316642554267732,0.8873252252788549,0.02316642554267732,0.9393932091582987
rna,RSF1,-0.023109316081553838,0.8314589744205558,0.023109316081553838,0.907864606550905
rna,RAB34,0.022393015031933278,0.8203778688222335,0.022393015031933278,0.9048723145498411
rna,PPP1R2,-0.022284098502151184,0.8074952334081559,0.022284098502151184,0.9006255951366307
methy,SOX9,0.021945342934373446,0.6382658859132297,0.021945342934373446,0.7821767790578165
methy,KRT5,-0.021893705486854452,0.9305538964669722,0.021893705486854452,0.9670316092084774
rna,SELL,0.021863778554051527,0.6408092012807224,0.021863778554051527,0.7823413087064458
methy,SERPINB5,-0.021315452973744847,0.6189101414437956,0.021315452973744847,0.767141482572033
rna,SERPINE1,0.021246696083655023,0.6348814134583965,0.021246696083655023,0.7794999584900351
rna,GIT1,0.02116069010558122,0.525470675585638,0.02116069010558122,0.6965167424344324
rna,MYC,0.02115700696329836,0.920193070148245,0.02115700696329836,0.9601050587329881
rna,LMO1,0.021133623834989207,0.5665434625404906,0.021133623834989207,0.7315506539165977
methy,COTL1,0.020713471655122967,0.9042081190808218,0.020713471655122967,0.9495281703201193
rna,PPP2R5A,0.020581994485896093,0.8222222951457178,0.020581994485896093,0.9048723145498411
methy,CHI3L1,-0.0204216578492456,0.39888398927800517,0.0204216578492456,0.5828462340518883
rna,AGR3,0.02038940660264421,0.7260607324521179,0.02038940660264421,0.8466363478054768
methy,SEC14L2,-0.0203655315742087,0.8084137366661366,0.0203655315742087,0.9006255951366307
rna,LGALS3BP,0.020189362167157755,0.9437572138422595,0.020189362167157755,0.9714267993511055
methy,RAD51,-0.019740591527172367,0.287796423791043,0.019740591527172367,0.4644069000056706
rna,CYB5R1,-0.019599730842849494,0.6725161309425709,0.019599730842849494,0.8051598655247922
rna,MAGEF1,0.019500352197789672,0.8789024241441552,0.019500352197789672,0.935048524949433
rna,SDCBP,0.01934503809079735,0.8760978182490946,0.01934503809079735,0.9335939835156472
rna,TSPAN14,0.019046770130244525,0.8500011008587174,0.019046770130244525,0.9185951996800947
rna,CDKN2A,0.0190449514376822,0.7900954606887474,0.0190449514376822,0.8916889691005064
rna,HOXB2,0.018588569286250856,0.7846220202213878,0.018588569286250856,0.887825787689532
methy,KIF2C,-0.018477649020700825,0.9550867938835914,0.018477649020700825,0.9727009597790506
rna,ELOVL2,0.018451793034520714,0.8966987998345043,0.018451793034520714,0.9439317187885098
rna,F12,-0.018373357323141562,0.6621653542624621,0.018373357323141562,0.7971758991537891
rna,VEZF1,-0.018332730272807907,0.7162964218627004,0.018332730272807907,0.8397735126350612
rna,FGFR4,0.01822847082026094,0.9154879715716238,0.01822847082026094,0.9582746777369373
methy,HOXB7,-0.018158968167993644,0.6264536710418414,0.018158968167993644,0.7728046711142943
rna,PRKAR1A,-0.018084483757998843,0.4764617807544078,0.018084483757998843,0.6514987928420797
rna,SYNGR2,-0.01722001653253028,0.6587292668991118,0.01722001653253028,0.7952502952620318
methy,TBX3,-0.017109003179570786,0.7154110251331951,0.017109003179570786,0.8394931541535867
rna,FKBP10,0.016172426380869714,0.9409265057608655,0.016172426380869714,0.9708209142044195
rna,RPL37,0.015315700301015048,0.7430308567823234,0.015315700301015048,0.8587162659788594
rna,CA12,0.014879799059335674,0.7882698150676958,0.014879799059335674,0.8911771016300581
methy,CRNKL1,-0.01460781695007407,0.8920101264801668,0.01460781695007407,0.9412844470330922
methy,PLK1,-0.014606941762109,0.7296225557799525,0.014606941762109,0.8490580486276039
rna,QSOX1,-0.014532577335563346,0.7601267751191795,0.014532577335563346,0.8684297984870837
rna,RSAD1,0.014520209282549768,0.5632491008978354,0.014520209282549768,0.7302001817028825
rna,WIF1,0.014004276697062279,0.8471353480895627,0.014004276697062279,0.9178742915998411
rna,TMEM45B,0.013645471522914648,0.9569760019997126,0.013645471522914648,0.9727009597790506
rna,IFI16,0.013613945984972002,0.6742473774638176,0.013613945984972002,0.8064892664139034
methy,CD44,0.013609231060256313,0.990066825292494,0.013609231060256313,0.9944358645206174
rna,KRT14,0.01357415115738278,0.6595876170971439,0.01357415115738278,0.7955471816241317
rna,JUP,0.013529013121154482,0.8444292544056478,0.013529013121154482,0.9171518406964351
methy,PTMS,-0.013126947550976875,0.9494207256686193,0.013126947550976875,0.9722663882988256
methy,RBBP8,-0.012942103311141429,0.9126663223490925,0.012942103311141429,0.9560915747834444
methy,ACLY,0.01267604893696847,0.8490719315069735,0.01267604893696847,0.9185951996800947
rna,RBP1,0.01233468444660285,0.9192518215513974,0.01233468444660285,0.9598939840797952
rna,SNHG9,0.012175550830211004,0.8845161623868105,0.012175550830211004,0.9387144566507082
methy,RASSF7,0.012097864440326372,0.8120903785795872,0.012097864440326372,0.9031724330264416
methy,FGF3,0.012093620711468661,0.7556160881116077,0.012093620711468661,0.8672543681571327
rna,TP53INP1,-0.012051159065416872,0.8425736861913619,0.012051159065416872,0.9159022747804009
methy,GOLT1A,-0.011714219867408004,0.6501706404903277,0.011714219867408004,0.7900576819428772
methy,GCC1,0.011440709746629946,0.9995269794892624,0.011440709746629946,0.9995269794892624
rna,METRN,0.01094471857313023,0.8296097318218248,0.01094471857313023,0.907864606550905
methy,PHGDH,-0.010901638027634532,0.43913155902905887,0.010901638027634532,0.6241049181386734
methy,ALDOC,-0.010817884023596958,0.7296225557799525,0.010817884023596958,0.8490580486276039
rna,SHC1,-0.010566733002006112,0.3498326584520606,0.010566733002006112,0.530570240591854
methy,CHCHD2,-0.010466728916340498,0.40554488374596565,0.010466728916340498,0.5899247525039298
methy,LRP5,-0.008576243098673303,0.9768252530478955,0.008576243098673303,0.9844034163764284
methy,NME3,0.008484557236085405,0.9456447494523096,0.008484557236085405,0.9722663882988256
methy,PIK3R1,0.008216240175881961,0.9824996434806633,0.008216240175881961,0.988587944911992
methy,COL10A1,-0.008143560081571362,0.8957597786735293,0.008143560081571362,0.9437079906706525
rna,PRC1,0.008124215042132787,0.7538136583607435,0.008124215042132787,0.8672543681571327
rna,ESR1,0.008062911610246082,0.8231448775502844,0.008062911610246082,0.9048723145498411
methy,RSL1D1,0.007719717367757839,0.9692612726762209,0.007719717367757839,0.9792528486778009
rna,SFRP4,-0.007699705503039722,0.7818892708440308,0.007699705503039722,0.8855049370761954
methy,BRCA2,0.007573032251824707,0.9428135637840535,0.007573032251824707,0.9712250748259202
methy,S100A4,-0.007444590080325164,0.8732947673806637,0.007444590080325164,0.9329028806147057
methy,BAG1,0.007325566300871653,0.8166920045460397,0.007325566300871653,0.9048723145498411
methy,WFDC2,0.007220963973069455,0.15703418752606937,0.007220963973069455,0.30042328364707527
rna,ALDH1A3,0.00698469618272355,0.8240676906653315,0.00698469618272355,0.9048723145498411
methy,DSTN,-0.006447632958252876,0.954142283775534,0.006447632958252876,0.9727009597790506
rna,CTF1,0.0062418251639877464,0.5592534958506007,0.0062418251639877464,0.7279261433967238
rna,SCUBE2,-0.0060860682985147685,0.6510244534114034,0.0060860682985147685,0.7903558551228159
rna,SERPINB5,0.006026094432763793,0.9929047831727744,0.006026094432763793,0.9944358645206174
rna,RASSF1,-0.0059520139121762294,0.5648511884958436,0.0059520139121762294,0.7315470526980068
rna,NME3,0.005913131887006651,0.8882618959897008,0.005913131887006651,0.9396190577285191
rna,IGF1R,-0.005900240043073046,0.6189101414437956,0.005900240043073046,0.767141482572033
methy,FLT1,-0.0057808406248356925,0.8148505862293598,0.0057808406248356925,0.9039205051340208
rna,RGS1,-0.005721472438116049,0.8770325158095944,0.005721472438116049,0.9338239656038222
rna,CHI3L1,-0.0056402539211135305,0.9513091451330311,0.0056402539211135305,0.9722663882988256
rna,RAB4A,0.005300336378427334,0.7964942356337934,0.005300336378427334,0.8934766943767682
rna,RARRES1,-0.004652372332741794,0.8323839464219613,0.004652372332741794,0.907864606550905
rna,PIK3R1,-0.004493593320566314,0.9815538424927043,0.004493593320566314,0.9884018925566069
rna,PDK4,-0.004247141183592706,0.947532590250577,0.004247141183592706,0.9722663882988256
methy,MYC,0.003951434203856588,0.9286691821725116,0.003951434203856588,0.9658456906662071
methy,ATP6V1B2,0.0038138913698490956,0.9513091451330311,0.0038138913698490956,0.9722663882988256
methy,CD55,0.003791662946486196,0.7004187049574827,0.003791662946486196,0.8271308161270637
methy,SERPINE1,-0.0037473705230865184,0.9352673634029117,0.0037473705230865184,0.9696027973347026
methy,FOXM1,0.003719067785499037,0.651878724383175,0.003719067785499037,0.7906540270529825
rna,CREG1,-0.003455375803206276,0.9929047854374448,0.003455375803206276,0.9944358645206174
rna,KRT23,0.0029814201636878743,0.9569760019997126,0.0029814201636878743,0.9727009597790506
methy,CDKN1B,0.0027857119496964844,0.8084137366661366,0.0027857119496964844,0.9006255951366307
rna,IGFBP3,-0.0027664732220772058,0.7700788482961443,0.0027664732220772058,0.8751814732604474
methy,HTATIP2,0.0026261638327103078,0.9730429597980919,0.0026261638327103078,0.9813531092994731
methy,PI4KB,0.00252117077151906,0.8555804486939624,0.00252117077151906,0.9238561952231564
rna,BRD4,0.002312881581864372,0.8314589744205558,0.002312881581864372,0.907864606550905
methy,RBP1,-0.0021591764695775006,0.8425736861913619,0.0021591764695775006,0.9159022747804009
rna,ERBB3,-0.002012639934715399,0.8574418511869357,0.002012639934715399,0.9243294312795266
rna,PPP1R1B,0.0016133856948493952,0.6264536710418414,0.0016133856948493952,0.7728046711142943
rna,FGF3,0.0013430070354706475,0.3560872175973778,0.0013430070354706475,0.5341308263960668
rna,NDUFS2,-0.0013243749550564815,0.9211344305669394,0.0013243749550564815,0.9603159111608783
rna,RSPO2,0.0008045712735305077,0.9701824409188152,0.0008045712735305077,0.9792528486778009
rna,ETV3,-0.0005721303608234238,0.6247739132693502,0.0005721303608234238,0.7721991563624033
