tf,target,edge_sign,is_edge,null,slope,slope_lo,slope_hi,frac_patients_neg,n,obs_coexpr
MYC,BRCA1,1,1,real,0.0015188388933167,0.0013816373442621743,0.0016486517968286672,0.20588235294117646,748,0.17591858855537218
MYC,BRCA2,1,1,real,0.0008668902945586888,0.0007150646960678205,0.0010140826053080703,0.3181818181818182,748,0.09727753963153142
MYC,BRD4,1,1,real,0.011746041513228233,0.011388699280299057,0.012132966283313184,0.0,748,0.30606861096434185
MYC,BUB1B,1,1,real,0.0012558744498155005,0.0011320189780000753,0.0013815252072615254,0.19919786096256684,748,0.1906094351632414
MYC,CBFB,1,1,real,-0.0012765438603436468,-0.001373027448298379,-0.0011856629360743583,0.8609625668449198,748,0.18317881582647258
MYC,CCNB1,1,1,real,0.000111249490406982,3.8433619758285256e-07,0.00022050301601538378,0.5200534759358288,748,0.12572193918359229
MYC,CCNB2,1,1,real,0.0008214050634978282,0.0007167597622805689,0.0009282627784547037,0.2540106951871658,748,0.17379935770154148
MYC,CCND1,1,1,real,0.0031588452394616753,0.0030473926229186168,0.0032768043676688397,0.0053475935828877,748,0.008707584742345004
MYC,CD44,1,1,real,0.0231125907257777,0.022397323563229505,0.02380714522602465,0.0,748,0.15512193351201942
MYC,CDC20,1,1,real,0.0017845512133294222,0.001683051328007927,0.0018881023325179173,0.06818181818181818,748,0.15863650227162548
MYC,CDCA7,1,1,real,0.0071043525042208235,0.006868121504701455,0.007354519763531257,0.001336898395721925,748,0.3621055459367087
MYC,CDH1,1,1,real,0.002588418743128219,0.002480855650143363,0.002698591529371369,0.0066844919786096255,748,-0.050182810735742635
MYC,CDH3,1,1,real,0.002900141198105063,0.002780737172684191,0.0030249477316021157,0.02406417112299465,748,0.3250754888355317
MYC,CDK4,1,1,real,0.003468432003190598,0.00326557560308393,0.003684565796400213,0.05748663101604278,748,0.2901112170206138
MYC,CDK6,1,1,real,0.00042698635626750304,0.0003319044161688375,0.0005236694827379492,0.39438502673796794,748,0.27299750787701343
MYC,CDKN1B,-1,1,real,0.0060715250648498385,0.005790347673437592,0.006350045465879183,0.0066844919786096255,748,0.13820134926661087
MYC,CDKN2A,1,1,real,0.005821727213131036,0.005615641214196286,0.006031982089738767,0.004010695187165776,748,0.07250505305465456
MYC,CHEK1,1,1,real,0.006960236707846709,0.006718549637194291,0.007222106427348755,0.008021390374331552,748,0.234471108769843
MYC,CHEK2,1,1,real,0.015828576415807087,0.01548415855521485,0.01619864947228662,0.0,748,0.24754772927552265
MYC,E2F1,1,1,real,-0.0008919535819839515,-0.0009895655132374454,-0.0007885004521522731,0.7767379679144385,748,0.15035316723653355
MYC,EGFR,1,1,real,0.0019490984981089376,0.0018461608045550607,0.002067925849910361,0.06818181818181818,748,0.3461159513941328
MYC,ERBB2,-1,1,real,0.008808420257686028,0.008570311861753933,0.00908806568396995,0.001336898395721925,748,-0.10599372565764796
MYC,ESR1,1,1,real,-0.000864259869278592,-0.0009347494498497859,-0.0007958524656652621,0.8342245989304813,748,-0.19321752715580914
MYC,EZH2,1,1,real,0.001729096752946695,0.001616299886899957,0.0018414951114674178,0.09759358288770054,748,0.1096842909503116
MYC,FGF3,1,1,real,0.010695995002322614,0.010479728417622952,0.010913945703464063,0.0,748,0.059552675992511586
MYC,FGFR1,1,1,real,0.00014667945474871021,7.978556864357988e-05,0.00022285412466394353,0.4505347593582888,748,0.22731861884183097
MYC,FGFR4,1,1,real,0.007256561617903185,0.006979534717545631,0.007508146575156727,0.0,748,0.06864570200900776
MYC,FLT1,1,1,real,-0.00016847347227255574,-0.0002572614067535419,-7.810316840331968e-05,0.570855614973262,748,0.0956575565092094
MYC,FOXM1,1,1,real,-0.000319124301754391,-0.0004006370781246862,-0.00023590965676677697,0.6243315508021391,748,0.24516302894021147
MYC,GSTP1,1,1,real,0.004060914575739857,0.003879710955959504,0.00423760590383699,0.0106951871657754,748,0.2536761498060239
MYC,IGF1R,1,1,real,0.005239962922108696,0.005065779783696585,0.005410991528203441,0.0066844919786096255,748,0.06473764946909863
MYC,JUP,1,1,real,-0.0018838791633207421,-0.0019685776486323392,-0.001790717992111508,0.9318181818181818,748,0.10701951190237485
MYC,MAP3K1,-1,1,real,-0.00041348501523614655,-0.0005289174642919358,-0.0003057294111890191,0.6296791443850267,748,-0.05024407153788879
MYC,MDM2,1,1,real,0.005702221720212151,0.0055227266414939295,0.005881045036337051,0.0,748,-0.034476382031387524
MYC,MTDH,1,1,real,0.01467153156913299,0.014283946259905967,0.015059606750340512,0.001336898395721925,748,0.3020085883899577
MYC,MYBL2,1,1,real,0.00324247631758166,0.003079406821580667,0.0034019123202963003,0.045454545454545456,748,0.1548304002560638
MYC,NDRG1,-1,1,real,0.026292819405201187,0.025751295410645105,0.026882217652123938,0.0,748,0.33633834940656504
MYC,PIK3R1,1,1,real,0.0007624198912946698,0.0006305542356254114,0.0009030425858994319,0.3516042780748663,748,0.009810559430700246
MYC,PLAU,1,1,real,-0.00015167188071172583,-0.0002445433442269183,-6.361605282129947e-05,0.5949197860962567,748,-0.11955893514011638
MYC,PTEN,1,1,real,-0.0008038315549326834,-0.0008780800558522062,-0.0007272744945608628,0.7820855614973262,748,0.025425448966783077
MYC,RAD51,1,1,real,0.002567895332769675,0.002443672385539465,0.0027085191332089746,0.04411764705882353,748,0.169751869973943
MYC,RASSF1,1,1,real,0.0033916925574418782,0.0031211313687193533,0.003672051065288686,0.16310160427807488,748,0.19185141786597637
MYC,SERPINE1,1,1,real,-0.0005087500914131125,-0.0005827760588545383,-0.00042949943721490264,0.6938502673796791,748,0.18688707121382295
MYC,SFRP1,-1,1,real,0.012923886785541001,0.012628459646557453,0.01323583208986744,0.0,748,0.46224723060290157
MYC,SFRP2,1,1,real,-0.0003387675975879359,-0.0004059303164193261,-0.00027340893103880714,0.6737967914438503,748,-0.10299713952588231
MYC,TBX3,1,1,real,0.007442969213274711,0.007166347672947833,0.007756421049683703,0.001336898395721925,748,0.12454398389342122
MYC,TGFB1,1,1,real,-0.0011840365441522689,-0.0012869623401650496,-0.0010753909900137882,0.8008021390374331,748,-0.011715195830516514
MYC,TP53,1,1,real,0.004819374366782924,0.004606342166371697,0.005037804604612777,0.017379679144385027,748,0.24852369394561097
MYC,TYMS,1,1,real,0.01046428639087295,0.010081488444972466,0.010846767445704354,0.00267379679144385,748,0.25674402320900575
MYC,UBE2C,1,1,real,0.002445803635916383,0.002298813854846787,0.0025875775143006114,0.0748663101604278,748,0.12994078080813146
MYC,VEGFA,1,1,real,0.0016852524986493923,0.0015597880735992136,0.0018210649084345045,0.16176470588235295,748,0.10459392527522109
MYC,WIF1,1,1,real,0.014529493031629034,0.014180238563891643,0.014868674618189423,0.0,748,0.3533135356568864
MYC,XRCC4,1,1,real,0.0014338843378366207,0.0012290375542626907,0.0016538371403737693,0.3449197860962567,748,0.007762083654438119
MYC,NID1,1,1,real,-0.002490518661838444,-0.0025852206858373444,-0.002396164345319479,0.983957219251337,748,0.03343478223095648
MYC,TP53INP1,-1,1,real,-0.0014588126091787904,-0.0015340151403032075,-0.0013830501442516176,0.9144385026737968,748,-0.22898928291354723
MYC,SYNGR2,1,1,real,-0.0022491465921558556,-0.0023329170455306577,-0.0021680095933029947,0.9799465240641712,748,-0.1096281200138079
MYC,PRRX1,1,1,real,-0.0024626716919103897,-0.0025597905604510763,-0.0023621628199442116,0.9598930481283422,748,-0.01727911481715041
MYC,TPD52,-1,1,real,-0.0011273775094084158,-0.0012019494701979534,-0.0010443470709400624,0.8810160427807486,748,0.030427271583209244
MYC,RGS2,1,1,real,-0.001521333644569996,-0.001605321633339604,-0.0014376329482012598,0.9211229946524064,748,0.3876568797053373
MYC,CHI3L1,1,1,real,-0.0009077668264292422,-0.0009854222255405735,-0.0008274768284769335,0.7794117647058824,748,0.34654313763052175
MYC,TIMP2,1,1,real,0.00022816202854787447,0.00010651679700630703,0.00034840312836826166,0.4732620320855615,748,0.05248255037958105
MYC,NES,1,1,real,0.0007402909940785984,0.000590708703901445,0.0008910913393855987,0.4117647058823529,748,0.39707865826413685
MYC,POLD2,1,1,real,0.008524502410740988,0.008195984063479333,0.008861662503022701,0.001336898395721925,748,0.21996722243779743
MYC,RBP1,1,1,real,0.00048663933054210316,0.0003650740915218391,0.0006094551241127424,0.43315508021390375,748,0.1255878056251623
MYC,GAPDH,1,1,real,0.0033134431382325783,0.003172432414717548,0.003460970946617504,0.017379679144385027,748,0.2356232867900208
MYC,ID1,1,1,real,0.001099644491736197,0.0009828530078010507,0.001223416888438715,0.2727272727272727,748,0.029316354398982877
MYC,MAPK3,-1,1,real,-0.0017046897798285224,-0.001807623832022152,-0.001604509297404529,0.8689839572192514,748,-0.03406857619750975
MYC,CCND2,1,1,real,-0.0004593526957798981,-0.0005390656293951281,-0.00038027438143066575,0.6885026737967914,748,0.054002377458560014
MYC,MUC1,1,1,real,-0.0031419602319027124,-0.003245312077922535,-0.0030387908760076414,0.982620320855615,748,-0.2596644762868757
MYC,RARA,1,1,real,0.00038371351551689663,0.0002765762177472376,0.0004845024597351313,0.4385026737967914,748,-0.09313496820865491
MYC,SOX9,1,1,real,0.007275158183569498,0.00704648626586854,0.007500278827038706,0.001336898395721925,748,0.22668310447906015
MYC,CD4,1,1,real,-0.0016167289015476753,-0.0017058826686479065,-0.0015179238092735703,0.8850267379679144,748,0.05373864071651579
MYC,CD40,1,1,real,0.0020231884212769348,0.0018479155325422103,0.002200515512962213,0.17245989304812834,748,0.1411948693827145
MYC,LAPTM4B,0,0,real,0.004577902081478952,0.0044405562559548615,0.004715079236970701,0.0053475935828877,748,0.33651248217705365
MYC,FGF19,0,0,real,0.0017476521584299952,0.0016767404512628837,0.0018207377100223508,0.022727272727272728,748,0.19003803123225965
MYC,DNMT3A,0,0,real,0.006281122192657435,0.005988948940162077,0.006561465424195191,0.0053475935828877,748,0.14926136185691025
MYC,EIF3K,0,0,real,0.0004986316737189306,0.0003748857020846615,0.0006251738684910971,0.44919786096256686,748,0.17175891044096134
MYC,RSPO2,0,0,real,0.0011250667503508677,0.001040194229133188,0.0012175744442062101,0.1497326203208556,748,0.07005157260245078
MYC,RARRES2,0,0,real,-0.0013218807268625453,-0.0014053848999512576,-0.0012291138379339874,0.8636363636363636,748,-0.04248214522627181
MYC,CENPF,0,0,real,-0.0020557042158585626,-0.0021777436487918716,-0.001935783544144014,0.8943850267379679,748,0.14582918466953781
MYC,INHBA,0,0,real,-0.002908302421736369,-0.0030032904277769007,-0.0028132928402502186,0.9799465240641712,748,-0.06328427353477133
MYC,MLPH,0,0,real,-0.0018331365445263515,-0.001915925831372936,-0.0017497942067388902,0.93048128342246,748,-0.27303132408545816
MYC,PABPC1,0,0,real,0.0395228869650254,0.038759310377945166,0.040283579794997554,0.0,748,0.4175024566541155
MYC,TMEM97,0,0,real,0.02575582191933265,0.024953550620747642,0.026570836149692308,0.0,748,0.2055301448255342
MYC,RPL37,0,0,real,-7.838505036371847e-05,-0.00017963614327764138,2.702853529412825e-05,0.5467914438502673,748,0.2623400078111723
MYC,ZNF83,0,0,real,-0.001133660243702937,-0.001214831127010497,-0.001057811654056631,0.8516042780748663,748,0.012058844977439764
MYC,NOTCH3,0,0,real,0.00206024674707011,0.0018834055674276044,0.002243652392117349,0.16310160427807488,748,0.19899136466466857
MYC,CST7,0,0,real,-0.001850147491425555,-0.0019451981136330901,-0.0017619454905001865,0.9211229946524064,748,0.05513623287191446
MYC,C6orf62,0,0,real,-0.0009551518409946228,-0.0010417808219157533,-0.0008652977629667638,0.8048128342245989,748,0.05629962254435033
MYC,MAPRE1,0,0,real,-0.002069851362192921,-0.0021685100393847093,-0.001979410198666347,0.9545454545454546,748,0.1692209532675299
MYC,PTN,0,0,real,-0.00022666252379217717,-0.00031321830806818764,-0.00013159862399489763,0.5802139037433155,748,0.21206380975422656
MYC,CHCHD2,0,0,real,-0.0005468695701320716,-0.0006407021970401795,-0.00045816768916284685,0.7125668449197861,748,-0.00283736346182944
MYC,SSH3,0,0,real,-0.0014825109493256325,-0.0015830006483367872,-0.0013770059421946955,0.8622994652406417,748,-0.13055378665372241
MYC,QSOX1,0,0,real,-0.0025031980571798554,-0.0026276213680520577,-0.0023880269210498207,0.9224598930481284,748,0.0019946560479224395
MYC,ALDOC,0,0,real,0.005823903459907841,0.00562969581365445,0.0060234144270208834,0.0,748,0.32510318954507755
MYC,NME4,0,0,real,-0.002080373777908318,-0.002184256060099157,-0.0019703418997082368,0.910427807486631,748,-0.1767763313164268
MYC,ETV3,0,0,real,0.015697864808661803,0.015294554761658447,0.016121473119128493,0.001336898395721925,748,0.27547162010027215
MYC,TMEM204,0,0,real,-0.0033752741639912396,-0.003460412574127864,-0.0032819290297481933,0.9919786096256684,748,-0.006303589132907899
MYC,RSL1D1,0,0,real,0.0016516456642161567,0.001518743169820704,0.0017831076558630773,0.18315508021390375,748,0.360342923137256
MYC,ANLN,0,0,real,-0.002572270619156713,-0.002657701925444293,-0.0024847009784569832,0.983957219251337,748,0.1399146498527373
MYC,ELMO3,0,0,real,-0.0010298218627488524,-0.0011313555931378614,-0.0009290921709567898,0.7901069518716578,748,0.015735804716907796
MYC,KRT5,0,0,real,0.003459126446910746,0.003297698253123653,0.003610795358061637,0.03877005347593583,748,0.4135860606846253
MYC,MT1E,0,0,real,0.0018799439762385297,0.0017654519358134403,0.0019898264230539817,0.07219251336898395,748,0.26839970206178304
MYC,DLGAP5,0,0,real,-0.0016361601018212385,-0.0017062566504839059,-0.0015652656239879105,0.9665775401069518,748,0.14511737073451772
MYC,ADAMTS2,0,0,real,-0.0019599414213499096,-0.0020302012667224663,-0.0018892215247298767,0.9652406417112299,748,-0.056343148165081305
MYC,UBE2T,0,0,real,-0.002551898588600721,-0.0026446942246972217,-0.0024624248102196066,0.9692513368983957,748,0.08611061912558167
MYC,SFRP4,0,0,real,-0.002279597943492646,-0.0023530638433294383,-0.0022053073595226934,0.9852941176470589,748,-0.020395182612425546
MYC,SCNN1A,0,0,real,-0.0014147102901273779,-0.0014845084161173928,-0.0013437397177872739,0.9157754010695187,748,-0.13687592734732365
MYC,DHX9,0,0,real,0.001936056401473494,0.0017240872953473898,0.002150301153918083,0.2700534759358289,748,0.21888707167259527
MYC,MT2A,0,0,real,0.010207243624505207,0.0098087512135216,0.010594486626421862,0.0,748,0.22042091959364124
MYC,RUNX1,0,0,real,0.0007804180260120143,0.0006409331549483199,0.0009122150874059185,0.3716577540106952,748,0.06829023898511304
MYC,WASL,0,0,real,-0.0015485950719080403,-0.0016376408485201006,-0.0014561212374947052,0.8943850267379679,748,0.07277086756742598
MYC,CPA3,0,0,real,-0.0017495405220687252,-0.0018181248328184919,-0.0016833660261194614,0.9679144385026738,748,-0.016904470352210425
MYC,RFC4,0,0,real,0.012920553255045982,0.012559077332190359,0.013277230600262212,0.0,748,0.16124780682634154
MYC,PHGDH,0,0,real,0.02428899924054994,0.02365281094287716,0.024977993517134627,0.0,748,0.20827511016682704
MYC,RIN2,0,0,real,-0.0018977386208745843,-0.002009589471229652,-0.0017908381681047635,0.8983957219251337,748,-0.03896341884247327
MYC,BNIPL,0,0,real,-0.00166688885493287,-0.0018007494022008513,-0.0015422050767754981,0.8048128342245989,748,-0.10491936689304499
MYC,SELL,0,0,real,-0.001959052831415957,-0.0020680091936718555,-0.0018558220881891964,0.9024064171122995,748,0.05084337156457571
MYC,CALD1,0,0,real,-0.0015846056164758612,-0.0016819058803599909,-0.001479022404234589,0.8770053475935828,748,0.15716043099021962
MYC,FOXC1,0,0,real,0.0009916483822200665,0.0009001956519194752,0.0010826720253488903,0.20320855614973263,748,0.4714475437128321
MYC,FPR3,0,0,real,-0.0028462604316592272,-0.002941940488436328,-0.002758837736843805,0.9879679144385026,748,0.08161278658109301
MYC,PYCARD,0,0,real,-0.0031805387653290914,-0.0033140088466876777,-0.0030424107489980838,0.9518716577540107,748,-0.28359495828712994
MYC,MMP2,0,0,real,-0.0015434320458275737,-0.0016251406331219563,-0.0014621398823346948,0.893048128342246,748,-0.04018366720632628
MYC,KCNK1,0,0,real,-0.002485815031161787,-0.0025661365983222478,-0.002407520686748558,0.9919786096256684,748,0.07840519385324222
MYC,COPZ2,0,0,real,-0.001213359296257125,-0.0012795242960581394,-0.0011458407395183987,0.8903743315508021,748,-0.12829069144931823
MYC,RARRES1,0,0,real,-8.201908424775409e-05,-0.00015432721949012193,-8.875866777053058e-07,0.5508021390374331,748,0.29642882733750875
MYC,C17orf58,0,0,real,-0.00126409391563804,-0.0013324914825914194,-0.001192598869410258,0.9224598930481284,748,-0.04187149058884489
MYC,KCTD3,0,0,real,-0.0032906210838539816,-0.0034252626762620413,-0.003150125250397516,0.9598930481283422,748,-0.008203365284245152
MYC,CFH,0,0,real,-0.002730714063095376,-0.00283181609594078,-0.0026232357351111454,0.963903743315508,748,0.04970935769666702
MYC,IL17RB,0,0,real,0.005375470835034887,0.005147420351431704,0.005594666072065982,0.004010695187165776,748,0.21101981446272294
MYC,CLEC2B,0,0,real,-0.0018161141451401737,-0.001894686595502945,-0.0017256288826928378,0.9385026737967914,748,-0.033900665526674784
MYC,PLOD2,0,0,real,-0.0018373903950407383,-0.001926884884984855,-0.0017451048394542268,0.9451871657754011,748,0.18868485658791467
MYC,SLC39A6,0,0,real,-0.000964092531153492,-0.0010409651768274319,-0.0008918875690201818,0.8168449197860963,748,-0.08506486255786777
MYC,S100A14,0,0,real,-0.003496926984087349,-0.0036054192774836965,-0.003389416284717656,0.9919786096256684,748,-0.07462006411515276
MYC,KRT15,0,0,real,-1.0452954158344924e-05,-8.850559017433058e-05,6.769833767972494e-05,0.5213903743315508,748,0.2825462907727093
MYC,MNDA,0,0,real,-0.0026955234335483105,-0.00279113284620243,-0.0025948117388656803,0.9732620320855615,748,0.00813305848378742
MYC,SLC2A4RG,0,0,real,-0.002607701157897034,-0.0027179793763487427,-0.0024906444601615414,0.9385026737967914,748,-0.15986219855683417
MYC,CDC6,0,0,real,0.0057338441179653555,0.0055101056740386395,0.005975108866401577,0.034759358288770054,748,0.14382197179115028
MYC,S100A10,0,0,real,-0.0028586251511356375,-0.002954487819690464,-0.0027739455412933017,0.9933155080213903,748,0.09800991160403522
MYC,PAK1,0,0,real,0.0011775539250406903,0.0010824386495702565,0.0012806902255376534,0.16443850267379678,748,0.05733091365339986
MYC,PXMP4,0,0,real,-0.0015679146144904337,-0.0016350623926665766,-0.001504878668575638,0.946524064171123,748,-0.05818629506987414
MYC,PRR15L,0,0,real,-0.0023847629173381546,-0.0024694742401574167,-0.0023104288997288385,0.9866310160427807,748,-0.222418960681828
MYC,TWIST1,0,0,real,-0.0007547713420229331,-0.0008215134157606222,-0.0006866010203447067,0.8061497326203209,748,0.12890148945309662
MYC,FGF4,0,0,real,0.010082358736362236,0.009864550587075178,0.010304029499484208,0.0,748,0.015378388227721447
MYC,SND1,0,0,real,0.016579535770364466,0.015936353006170866,0.017131079663618,0.0,748,0.268259002324456
MYC,AZGP1,0,0,real,-0.0018046514789778042,-0.0019057002435461155,-0.0017118173431826726,0.9184491978609626,748,-0.183333449460078
MYC,RSF1,0,0,real,0.0018527868543311615,0.0017129244206009666,0.001994410157325071,0.17379679144385027,748,0.12858235687645636
