gene,arrow,injected_value,mean_pred,sem_pred
IFI16,cnv->rna,0.5,-0.08016060292720795,0.02945068602183782
IFI16,cnv->rna,1.0,-0.06395484507083893,0.029680066015252117
IFI16,cnv->rna,1.5,-0.04857833310961723,0.029675277957698924
IFI16,cnv->rna,2.0,-0.036553435027599335,0.029599120164710137
CHAD,cnv->rna,-2.0,-0.23260964453220367,0.02588724229292495
CHAD,cnv->rna,-1.5,-0.20691607892513275,0.026462179690789348
CHAD,cnv->rna,-1.0,-0.15926849842071533,0.027476064498688488
CHAD,cnv->rna,-0.5,-0.05745233595371246,0.029260155329262502
CHAD,cnv->rna,0.0,0.06639496982097626,0.030556766545135377
CHAD,cnv->rna,0.5,0.1584862917661667,0.03101488579963778
CHAD,cnv->rna,1.0,0.2775208652019501,0.032772785061857546
CHAD,cnv->rna,1.5,0.36955323815345764,0.03401422573746683
CHAD,cnv->rna,2.0,0.43590134382247925,0.03480176204401198
EIF3K,cnv->rna,-2.0,-0.2674770951271057,0.01904829645551026
EIF3K,cnv->rna,-1.5,-0.227350115776062,0.019527049906149962
EIF3K,cnv->rna,-1.0,-0.15653061866760254,0.020318707385582273
EIF3K,cnv->rna,-0.5,-0.023003341630101204,0.021676068307552223
EIF3K,cnv->rna,0.0,0.11377224326133728,0.02201856152951721
EIF3K,cnv->rna,0.5,0.23215672373771667,0.023258657538986156
EIF3K,cnv->rna,1.0,0.3589974343776703,0.024786773625885692
EIF3K,cnv->rna,1.5,0.4601230025291443,0.02557591394260797
EIF3K,cnv->rna,2.0,0.5343292355537415,0.02594561867418114
IGFBP4,cnv->rna,-2.0,-0.3285515010356903,0.026581081303892282
IGFBP4,cnv->rna,-1.5,-0.29392698407173157,0.02688168937423468
IGFBP4,cnv->rna,-1.0,-0.23052598536014557,0.027306468754158677
IGFBP4,cnv->rna,-0.5,-0.10900403559207916,0.02769947957925659
IGFBP4,cnv->rna,0.0,0.00759764201939106,0.027713804523406403
IGFBP4,cnv->rna,0.5,0.0413430891931057,0.027424971544078986
IGFBP4,cnv->rna,1.0,0.10663140565156937,0.02822279879635294
IGFBP4,cnv->rna,1.5,0.166026309132576,0.028720157457430333
IGFBP4,cnv->rna,2.0,0.21269464492797852,0.02899550672620627
TPD52,cnv->rna,-2.0,-0.4744381010532379,0.02264046417101899
TPD52,cnv->rna,-1.5,-0.4294236898422241,0.023330820562063696
TPD52,cnv->rna,-1.0,-0.3453650176525116,0.024370336842372085
TPD52,cnv->rna,-0.5,-0.1730024367570877,0.025514952838430482
TPD52,cnv->rna,0.0,0.014239422976970673,0.025587041763211797
TPD52,cnv->rna,0.5,0.08697253465652466,0.02512729234619242
TPD52,cnv->rna,1.0,0.2296457290649414,0.026618633884547306
TPD52,cnv->rna,1.5,0.34658169746398926,0.02760996665805389
TPD52,cnv->rna,2.0,0.4272964894771576,0.028095181915996827
ANXA9,cnv->rna,-2.0,-0.3115858733654022,0.02737419459690927
ANXA9,cnv->rna,-1.5,-0.26593834161758423,0.02766911235397384
ANXA9,cnv->rna,-1.0,-0.18574342131614685,0.02803521895945674
ANXA9,cnv->rna,-0.5,-0.044336024671792984,0.028250801414241418
ANXA9,cnv->rna,0.0,0.04177888482809067,0.028686961420721073
ANXA9,cnv->rna,0.5,0.13704226911067963,0.027960421088139866
ANXA9,cnv->rna,1.0,0.2131349891424179,0.02832025984950671
ANXA9,cnv->rna,1.5,0.27349331974983215,0.028848027143738273
ANXA9,cnv->rna,2.0,0.31891322135925293,0.029210298072710653
FABP4,cnv->rna,-2.0,-0.0570322647690773,0.0294602577782209
FABP4,cnv->rna,-1.5,-0.049040425568819046,0.029619625778509868
FABP4,cnv->rna,-1.0,-0.03633362054824829,0.029831453193165207
FABP4,cnv->rna,-0.5,-0.013989817351102829,0.029829546251718214
FABP4,cnv->rna,0.0,0.01635127328336239,0.028263703235231363
FABP4,cnv->rna,0.5,-0.0047544874250888824,0.028589533057992108
FABP4,cnv->rna,1.0,0.006562875583767891,0.028952150505467424
FABP4,cnv->rna,1.5,0.020979996770620346,0.02909193476193618
FABP4,cnv->rna,2.0,0.032786834985017776,0.029104261231449546
KRT19,cnv->rna,-2.0,-0.2610635459423065,0.02450510638767566
KRT19,cnv->rna,-1.5,-0.22493065893650055,0.02492576677407415
KRT19,cnv->rna,-1.0,-0.15836606919765472,0.02551375201015929
KRT19,cnv->rna,-0.5,-0.02899002470076084,0.02605220253521733
KRT19,cnv->rna,0.0,0.07175512611865997,0.026080556030332054
KRT19,cnv->rna,0.5,0.13733476400375366,0.026209495783211963
KRT19,cnv->rna,1.0,0.22114652395248413,0.027254780833817712
KRT19,cnv->rna,1.5,0.2958901822566986,0.027938479275010347
KRT19,cnv->rna,2.0,0.3525620400905609,0.02828532032347448
PLEKHF2,cnv->rna,-2.0,-0.4370589554309845,0.028108547941019014
PLEKHF2,cnv->rna,-1.5,-0.3942028284072876,0.028643613917428843
PLEKHF2,cnv->rna,-1.0,-0.3150913715362549,0.029381726660391228
PLEKHF2,cnv->rna,-0.5,-0.15488001704216003,0.02994943075692697
PLEKHF2,cnv->rna,0.0,0.010472486726939678,0.029773253340202966
PLEKHF2,cnv->rna,0.5,0.11341039836406708,0.029385050186913134
PLEKHF2,cnv->rna,1.0,0.23170635104179382,0.03125501440472816
PLEKHF2,cnv->rna,1.5,0.31356972455978394,0.03248073970345256
PLEKHF2,cnv->rna,2.0,0.36709994077682495,0.033018917808303884
GIMAP4,cnv->rna,-2.0,-0.1091540977358818,0.03347820302129102
GIMAP4,cnv->rna,-1.5,-0.08669142425060272,0.033803189431091785
GIMAP4,cnv->rna,-1.0,-0.05009915307164192,0.03422411134088872
GIMAP4,cnv->rna,-0.5,0.008833542466163635,0.03436517052392489
GIMAP4,cnv->rna,0.0,0.056086521595716476,0.03262147416160233
GIMAP4,cnv->rna,0.5,0.04190542921423912,0.032655847053604595
GIMAP4,cnv->rna,1.0,0.05633719265460968,0.033486889956842694
GIMAP4,cnv->rna,1.5,0.06808079034090042,0.033833005277876145
GIMAP4,cnv->rna,2.0,0.0755029246211052,0.033933035798419636
RAB25,cnv->rna,-2.0,-0.29736557602882385,0.022601828447622072
RAB25,cnv->rna,-1.5,-0.24831967055797577,0.022958199844597866
RAB25,cnv->rna,-1.0,-0.1638369858264923,0.023420359635606243
RAB25,cnv->rna,-0.5,-0.02178221382200718,0.02370382484718058
RAB25,cnv->rna,0.0,0.07026290893554688,0.02387764637395693
RAB25,cnv->rna,0.5,0.15300926566123962,0.02413862493198832
RAB25,cnv->rna,1.0,0.20395644009113312,0.024903709454776983
RAB25,cnv->rna,1.5,0.24482665956020355,0.025443079670452885
RAB25,cnv->rna,2.0,0.27715572714805603,0.025792217766100026
FXYD5,cnv->rna,-2.0,-0.3396512269973755,0.021071358650136537
FXYD5,cnv->rna,-1.5,-0.3061562180519104,0.021928067895570343
FXYD5,cnv->rna,-1.0,-0.2449873834848404,0.023310955680590162
FXYD5,cnv->rna,-0.5,-0.1273159235715866,0.02529793200495436
FXYD5,cnv->rna,0.0,0.010408683679997921,0.026258941140411263
FXYD5,cnv->rna,0.5,0.09546877443790436,0.02775776224796167
FXYD5,cnv->rna,1.0,0.2117348313331604,0.029856949545151924
FXYD5,cnv->rna,1.5,0.3058164417743683,0.031008517704885646
FXYD5,cnv->rna,2.0,0.3733031749725342,0.03158932630304513
RGS2,cnv->rna,-2.0,-0.19462548196315765,0.02333400243007811
RGS2,cnv->rna,-1.5,-0.16671720147132874,0.02367603798609582
RGS2,cnv->rna,-1.0,-0.12324295192956924,0.024042290608809518
RGS2,cnv->rna,-0.5,-0.05687535181641579,0.023998675044033885
RGS2,cnv->rna,0.0,0.0032063040416687727,0.022569216479836004
RGS2,cnv->rna,0.5,0.029502231627702713,0.0233057470062378
RGS2,cnv->rna,1.0,0.06938198208808899,0.02374724862813069
RGS2,cnv->rna,1.5,0.10593211650848389,0.023857288956749656
RGS2,cnv->rna,2.0,0.1339789479970932,0.02385980829882134
KAT2A,cnv->rna,-2.0,-0.3936152458190918,0.019881788961247128
KAT2A,cnv->rna,-1.5,-0.344638466835022,0.020347625335365306
KAT2A,cnv->rna,-1.0,-0.2534131407737732,0.021088089609552045
KAT2A,cnv->rna,-0.5,-0.06812587380409241,0.022210718025886193
KAT2A,cnv->rna,0.0,0.1436377912759781,0.022831145239548413
KAT2A,cnv->rna,0.5,0.33401888608932495,0.022964062327446338
KAT2A,cnv->rna,1.0,0.5431041121482849,0.02432650987951604
KAT2A,cnv->rna,1.5,0.6903833150863647,0.025082523899101976
KAT2A,cnv->rna,2.0,0.7879977226257324,0.02546144950983198
PLOD2,cnv->rna,-2.0,-0.36892300844192505,0.02209743262776486
PLOD2,cnv->rna,-1.5,-0.3317142724990845,0.022748717423081915
PLOD2,cnv->rna,-1.0,-0.26978281140327454,0.023748615087887563
PLOD2,cnv->rna,-0.5,-0.16167759895324707,0.025147719502972614
PLOD2,cnv->rna,0.0,-0.0636049136519432,0.02483505302460026
PLOD2,cnv->rna,0.5,-0.00952791515737772,0.0256448667659696
PLOD2,cnv->rna,1.0,0.049495093524456024,0.027199780283763113
PLOD2,cnv->rna,1.5,0.09978338330984116,0.028184363574228165
PLOD2,cnv->rna,2.0,0.1382196694612503,0.028745797647286193
FSCN1,cnv->rna,-2.0,-0.22819340229034424,0.02489245305183559
FSCN1,cnv->rna,-1.5,-0.20217283070087433,0.025445631702949376
FSCN1,cnv->rna,-1.0,-0.16243690252304077,0.026229870635312468
FSCN1,cnv->rna,-0.5,-0.09984809160232544,0.02725656791037375
FSCN1,cnv->rna,0.0,-0.02335759997367859,0.026820492898998592
FSCN1,cnv->rna,0.5,0.015469849109649658,0.02728401261167888
FSCN1,cnv->rna,1.0,0.06698932498693466,0.028649783690270488
FSCN1,cnv->rna,1.5,0.11334400624036789,0.02937020437532808
FSCN1,cnv->rna,2.0,0.1493099480867386,0.029738010882900876
SQLE,cnv->rna,-2.0,-0.48993104696273804,0.018376974609149027
SQLE,cnv->rna,-1.5,-0.44414022564888,0.019022734722673934
SQLE,cnv->rna,-1.0,-0.3574894368648529,0.020060137022178227
SQLE,cnv->rna,-0.5,-0.17466790974140167,0.02141373636593388
SQLE,cnv->rna,0.0,0.03844168037176132,0.022533429182120486
SQLE,cnv->rna,0.5,0.1760571300983429,0.022764655094855472
SQLE,cnv->rna,1.0,0.3831813931465149,0.02494259798412573
SQLE,cnv->rna,1.5,0.5407618284225464,0.026458010571945807
SQLE,cnv->rna,2.0,0.641105592250824,0.02722283575069768
GIMAP7,cnv->rna,-2.0,-0.0776139497756958,0.03225358047956339
GIMAP7,cnv->rna,-1.5,-0.059054676443338394,0.032666403881455156
GIMAP7,cnv->rna,-1.0,-0.02907826378941536,0.03326402625477298
GIMAP7,cnv->rna,-0.5,0.01855391077697277,0.03372774428936376
GIMAP7,cnv->rna,0.0,0.0607583187520504,0.03228132593277674
GIMAP7,cnv->rna,0.5,0.040135107934474945,0.032266366794385694
GIMAP7,cnv->rna,1.0,0.049133699387311935,0.03309621104871425
GIMAP7,cnv->rna,1.5,0.057031579315662384,0.03345023963191231
GIMAP7,cnv->rna,2.0,0.06250694394111633,0.0335788132520344
CD163,cnv->rna,-2.0,-0.2995556890964508,0.030432442680238016
CD163,cnv->rna,-1.5,-0.27179330587387085,0.031040887763528154
CD163,cnv->rna,-1.0,-0.2245228886604309,0.031874604743515354
CD163,cnv->rna,-0.5,-0.14232322573661804,0.03259349551669204
CD163,cnv->rna,0.0,-0.06391815841197968,0.03087199377345084
CD163,cnv->rna,0.5,-0.04499432444572449,0.030738372751738765
CD163,cnv->rna,1.0,-0.012167342007160187,0.03205105022172276
CD163,cnv->rna,1.5,0.016258465126156807,0.03267629600400133
CD163,cnv->rna,2.0,0.03736894205212593,0.032855637853846514
CX3CL1,cnv->rna,-2.0,-0.09433937072753906,0.027436589721054897
CX3CL1,cnv->rna,-1.5,-0.07224111258983612,0.027771991300198723
CX3CL1,cnv->rna,-1.0,-0.03346133232116699,0.028236942853485495
CX3CL1,cnv->rna,-0.5,0.04406656697392464,0.028722038246537483
CX3CL1,cnv->rna,0.0,0.12094417959451675,0.027678246058664525
CX3CL1,cnv->rna,0.5,0.1633405089378357,0.028206024249704358
CX3CL1,cnv->rna,1.0,0.22962984442710876,0.029385950263276114
CX3CL1,cnv->rna,1.5,0.28269073367118835,0.029960081297328637
CX3CL1,cnv->rna,2.0,0.32270196080207825,0.030206233658029862
CLEC11A,cnv->rna,-2.0,-0.1444462686777115,0.03188429200606608
CLEC11A,cnv->rna,-1.5,-0.11862891167402267,0.0321986126199336
CLEC11A,cnv->rna,-1.0,-0.08008028566837311,0.03258416349009087
CLEC11A,cnv->rna,-0.5,-0.024015532806515694,0.032910004209659886
CLEC11A,cnv->rna,0.0,0.03473750501871109,0.03200155909792873
CLEC11A,cnv->rna,0.5,0.060129377990961075,0.03152653017635522
CLEC11A,cnv->rna,1.0,0.09096996486186981,0.03233237094142986
CLEC11A,cnv->rna,1.5,0.11984628438949585,0.03275279595676975
CLEC11A,cnv->rna,2.0,0.14337250590324402,0.03293814412733255
MRPL36,cnv->rna,-2.0,-0.2754015326499939,0.027375763737299937
MRPL36,cnv->rna,-1.5,-0.2362840175628662,0.027981421417034986
MRPL36,cnv->rna,-1.0,-0.17135848104953766,0.028872379330856793
MRPL36,cnv->rna,-0.5,-0.06060241907835007,0.03009525402453815
MRPL36,cnv->rna,0.0,0.06278403848409653,0.030051420523597144
MRPL36,cnv->rna,0.5,0.12465955317020416,0.030069217190861315
MRPL36,cnv->rna,1.0,0.21597710251808167,0.0314230083184425
MRPL36,cnv->rna,1.5,0.28309300541877747,0.03205566828906697
MRPL36,cnv->rna,2.0,0.32806023955345154,0.03226484777931306
AKR1B1,cnv->rna,-2.0,-0.18186405301094055,0.023662661064265365
AKR1B1,cnv->rna,-1.5,-0.15445029735565186,0.02426068008140417
AKR1B1,cnv->rna,-1.0,-0.11005368828773499,0.02513515766240065
AKR1B1,cnv->rna,-0.5,-0.03685900196433067,0.026192036917004117
AKR1B1,cnv->rna,0.0,0.03871016576886177,0.025180351085013566
AKR1B1,cnv->rna,0.5,0.07200092822313309,0.025576652746208576
AKR1B1,cnv->rna,1.0,0.12620097398757935,0.02697999166098678
AKR1B1,cnv->rna,1.5,0.17134958505630493,0.027739002302846563
AKR1B1,cnv->rna,2.0,0.20483499765396118,0.028128700498230838
CST1,cnv->rna,-2.0,-0.27595341205596924,0.01642623671036267
CST1,cnv->rna,-1.5,-0.22731555998325348,0.0165827791682676
CST1,cnv->rna,-1.0,-0.1457827389240265,0.016787562886058163
CST1,cnv->rna,-0.5,-0.013806470669806004,0.016756784851103688
CST1,cnv->rna,0.0,0.07332592457532883,0.015494250134048175
CST1,cnv->rna,0.5,0.1241099089384079,0.015138285188020798
CST1,cnv->rna,1.0,0.17038922011852264,0.015792990491453347
CST1,cnv->rna,1.5,0.21174666285514832,0.01630344929543117
CST1,cnv->rna,2.0,0.24449947476387024,0.016627398329084768
EPHX2,cnv->rna,-2.0,-0.3086225390434265,0.02197222612139775
EPHX2,cnv->rna,-1.5,-0.2679096460342407,0.022327257210956512
EPHX2,cnv->rna,-1.0,-0.19337378442287445,0.022888388352744676
EPHX2,cnv->rna,-0.5,-0.045964643359184265,0.02363082712858967
EPHX2,cnv->rna,0.0,0.09313144534826279,0.023349251423569098
EPHX2,cnv->rna,0.5,0.21148410439491272,0.023401351243262612
EPHX2,cnv->rna,1.0,0.3257092237472534,0.023894745645491915
EPHX2,cnv->rna,1.5,0.4068116247653961,0.024214806697955296
EPHX2,cnv->rna,2.0,0.4651150107383728,0.024377587578593967
RAB34,cnv->rna,-2.0,-0.522655189037323,0.019438286685356135
RAB34,cnv->rna,-1.5,-0.48003950715065,0.020263750422760747
RAB34,cnv->rna,-1.0,-0.38739413022994995,0.021788512472075226
RAB34,cnv->rna,-0.5,-0.1571863293647766,0.024453089383724987
RAB34,cnv->rna,0.0,0.0919499397277832,0.025896227801023183
RAB34,cnv->rna,0.5,0.2610626518726349,0.027078633928156858
RAB34,cnv->rna,1.0,0.50536048412323,0.02896841726085069
RAB34,cnv->rna,1.5,0.6937612295150757,0.029733384098110056
RAB34,cnv->rna,2.0,0.8224403262138367,0.029897976028282956
C6orf62,cnv->rna,-2.0,-0.45171985030174255,0.019877129486031504
C6orf62,cnv->rna,-1.5,-0.3941362202167511,0.020431140653297007
C6orf62,cnv->rna,-1.0,-0.28624701499938965,0.0213665967733642
C6orf62,cnv->rna,-0.5,-0.07416915148496628,0.022711315218380997
C6orf62,cnv->rna,0.0,0.07633029669523239,0.022146535825184527
C6orf62,cnv->rna,0.5,0.2204456478357315,0.023303127413530047
C6orf62,cnv->rna,1.0,0.3717373013496399,0.024992416012167812
C6orf62,cnv->rna,1.5,0.4892064034938812,0.026206828244547824
C6orf62,cnv->rna,2.0,0.5738253593444824,0.026969933906954922
CHI3L1,cnv->rna,-2.0,-0.1639259308576584,0.02602286614799678
CHI3L1,cnv->rna,-1.5,-0.1385166347026825,0.02636844098734011
CHI3L1,cnv->rna,-1.0,-0.09452767670154572,0.026710210661236067
CHI3L1,cnv->rna,-0.5,-0.013879004865884781,0.026676613621982523
CHI3L1,cnv->rna,0.0,0.04818516597151756,0.02582978996100993
CHI3L1,cnv->rna,0.5,0.09167035669088364,0.02726181145451257
CHI3L1,cnv->rna,1.0,0.12997037172317505,0.028288249385537062
CHI3L1,cnv->rna,1.5,0.1639285683631897,0.028801116384142234
CHI3L1,cnv->rna,2.0,0.19125084578990936,0.029085695249521617
LGALS3BP,cnv->rna,-2.0,-0.4951149821281433,0.015269577561805886
LGALS3BP,cnv->rna,-1.5,-0.4395473003387451,0.016058052083542957
LGALS3BP,cnv->rna,-1.0,-0.3323049247264862,0.017369659486954986
LGALS3BP,cnv->rna,-0.5,-0.119550921022892,0.019234729948176613
LGALS3BP,cnv->rna,0.0,0.09119995683431625,0.019612374094254238
LGALS3BP,cnv->rna,0.5,0.24502304196357727,0.020346441941987346
LGALS3BP,cnv->rna,1.0,0.42085379362106323,0.022352125906786962
LGALS3BP,cnv->rna,1.5,0.5690066814422607,0.02344773895606176
LGALS3BP,cnv->rna,2.0,0.6745334267616272,0.02389222194469692
PYCARD,cnv->rna,-2.0,-0.3056766390800476,0.022486089088278666
PYCARD,cnv->rna,-1.5,-0.2623370885848999,0.02303268170847495
PYCARD,cnv->rna,-1.0,-0.1879546195268631,0.023774878575176385
PYCARD,cnv->rna,-0.5,-0.06396514922380447,0.024379551183443957
PYCARD,cnv->rna,0.0,0.048664532601833344,0.023721854706141698
PYCARD,cnv->rna,0.5,0.11515465378761292,0.024553656027235287
PYCARD,cnv->rna,1.0,0.20175211131572723,0.025488249120087614
PYCARD,cnv->rna,1.5,0.27081024646759033,0.025894941977647495
PYCARD,cnv->rna,2.0,0.3210603892803192,0.026003160359923963
GRHL2,cnv->rna,-2.0,-0.4582643210887909,0.021914706229271465
GRHL2,cnv->rna,-1.5,-0.40650761127471924,0.02248418650555498
GRHL2,cnv->rna,-1.0,-0.30985066294670105,0.023452457274042035
GRHL2,cnv->rna,-0.5,-0.11594178527593613,0.024962055324970023
GRHL2,cnv->rna,0.0,0.05317682400345802,0.02572001115578941
GRHL2,cnv->rna,0.5,0.14548538625240326,0.025779969753606195
GRHL2,cnv->rna,1.0,0.2789621651172638,0.027854255664541194
GRHL2,cnv->rna,1.5,0.38422560691833496,0.029211544667576573
GRHL2,cnv->rna,2.0,0.4569445550441742,0.02995473096446879
ATP6V1B2,cnv->rna,-2.0,-0.47865238785743713,0.02177843292442683
ATP6V1B2,cnv->rna,-1.5,-0.42684492468833923,0.022336066190760794
ATP6V1B2,cnv->rna,-1.0,-0.33154723048210144,0.023207734574585644
ATP6V1B2,cnv->rna,-0.5,-0.15129919350147247,0.02418971570723617
ATP6V1B2,cnv->rna,0.0,0.007716658059507608,0.023644979903168842
ATP6V1B2,cnv->rna,0.5,0.11690960079431534,0.023985424525179346
ATP6V1B2,cnv->rna,1.0,0.23525720834732056,0.024714665086849493
ATP6V1B2,cnv->rna,1.5,0.33005690574645996,0.02513396991029938
ATP6V1B2,cnv->rna,2.0,0.4005998969078064,0.025354460287528205
LXN,cnv->rna,-2.0,-0.3913987874984741,0.018174625238325658
LXN,cnv->rna,-1.5,-0.34644436836242676,0.01858475712857509
LXN,cnv->rna,-1.0,-0.26654040813446045,0.019176848282015813
LXN,cnv->rna,-0.5,-0.12019935995340347,0.019807213384818934
LXN,cnv->rna,0.0,0.026053166016936302,0.01993155250524787
LXN,cnv->rna,0.5,0.1198316141963005,0.021013156617812643
LXN,cnv->rna,1.0,0.2373337596654892,0.022673897758148504
LXN,cnv->rna,1.5,0.3372552990913391,0.023708201005381225
LXN,cnv->rna,2.0,0.41067302227020264,0.02419651749495739
ZHX1,cnv->rna,-2.0,-0.39925381541252136,0.026262962062662352
ZHX1,cnv->rna,-1.5,-0.3567611873149872,0.026682619942700138
ZHX1,cnv->rna,-1.0,-0.27951815724372864,0.027307286014778817
ZHX1,cnv->rna,-0.5,-0.1244482472538948,0.027921818055167757
ZHX1,cnv->rna,0.0,0.04168378934264183,0.027825904348788122
ZHX1,cnv->rna,0.5,0.17697171866893768,0.02817124817579616
ZHX1,cnv->rna,1.0,0.34611260890960693,0.029444710212183357
ZHX1,cnv->rna,1.5,0.4660416841506958,0.030240464891524637
ZHX1,cnv->rna,2.0,0.539945662021637,0.03060363371749834
CLSTN2,cnv->rna,-2.0,-0.23972584307193756,0.030021373664477487
CLSTN2,cnv->rna,-1.5,-0.19926777482032776,0.030222040568104198
CLSTN2,cnv->rna,-1.0,-0.133493572473526,0.030487412719229463
CLSTN2,cnv->rna,-0.5,-0.02956734597682953,0.03072503069969477
CLSTN2,cnv->rna,0.0,0.03981252387166023,0.030272682394851383
CLSTN2,cnv->rna,0.5,0.09938428550958633,0.030851584051563873
CLSTN2,cnv->rna,1.0,0.18339042365550995,0.0316870837493838
CLSTN2,cnv->rna,1.5,0.2544395923614502,0.032378675838486165
CLSTN2,cnv->rna,2.0,0.30667564272880554,0.03280745652640637
QSOX1,cnv->rna,-2.0,-0.3991219699382782,0.01876042675403378
QSOX1,cnv->rna,-1.5,-0.3424051105976105,0.019124454248499047
QSOX1,cnv->rna,-1.0,-0.23841452598571777,0.019625720505021538
QSOX1,cnv->rna,-0.5,-0.04397212341427803,0.02008750980454878
QSOX1,cnv->rna,0.0,0.1262339949607849,0.019698957953394356
QSOX1,cnv->rna,0.5,0.2644347846508026,0.020429506132056727
QSOX1,cnv->rna,1.0,0.3527907133102417,0.020545498297351965
QSOX1,cnv->rna,1.5,0.42562586069107056,0.02052828134028768
QSOX1,cnv->rna,2.0,0.48233717679977417,0.020414472895369455
LAMB3,cnv->rna,-2.0,-0.1407439261674881,0.029260004953308397
LAMB3,cnv->rna,-1.5,-0.10881447046995163,0.029487940029946286
LAMB3,cnv->rna,-1.0,-0.054960984736680984,0.029571721229999737
LAMB3,cnv->rna,-0.5,0.03587467968463898,0.02870379916885761
LAMB3,cnv->rna,0.0,0.0974462553858757,0.02712319969461351
LAMB3,cnv->rna,0.5,0.1276896595954895,0.028337949728049847
LAMB3,cnv->rna,1.0,0.1606372743844986,0.02910269427042053
LAMB3,cnv->rna,1.5,0.18909205496311188,0.02932622703651793
LAMB3,cnv->rna,2.0,0.212176114320755,0.029345252863754792
PTN,cnv->rna,-2.0,-0.15224534273147583,0.027356535229429282
PTN,cnv->rna,-1.5,-0.14162853360176086,0.027589177727239178
PTN,cnv->rna,-1.0,-0.12369035184383392,0.027831725423765174
PTN,cnv->rna,-0.5,-0.09098023176193237,0.027637677241480772
PTN,cnv->rna,0.0,-0.052466824650764465,0.02605143975863853
PTN,cnv->rna,0.5,-0.07254084199666977,0.026436809741778547
PTN,cnv->rna,1.0,-0.06570790708065033,0.02663925500451468
PTN,cnv->rna,1.5,-0.05241171270608902,0.02663193016999657
PTN,cnv->rna,2.0,-0.03999250754714012,0.02653239218518682
S100A9,cnv->rna,-2.0,-0.20681624114513397,0.018253955092201412
S100A9,cnv->rna,-1.5,-0.180043026804924,0.01877178994569621
S100A9,cnv->rna,-1.0,-0.13452626764774323,0.019505404486205344
S100A9,cnv->rna,-0.5,-0.05578054487705231,0.020303595691875467
S100A9,cnv->rna,0.0,0.011740830726921558,0.019889453776183216
S100A9,cnv->rna,0.5,0.03873974829912186,0.020227409567185186
S100A9,cnv->rna,1.0,0.06250263005495071,0.021699498624691223
S100A9,cnv->rna,1.5,0.0834149569272995,0.022585906031380092
S100A9,cnv->rna,2.0,0.09910260885953903,0.02309609023578955
THRSP,cnv->rna,-2.0,-0.1871587634086609,0.024036242880220483
THRSP,cnv->rna,-1.5,-0.17649339139461517,0.0244514505037614
THRSP,cnv->rna,-1.0,-0.1569075733423233,0.025118675150213664
THRSP,cnv->rna,-0.5,-0.11045531183481216,0.025938269866684842
THRSP,cnv->rna,0.0,-0.019174763932824135,0.02526627895629592
