gene,arrow,slope,slope_lo,slope_hi,frac_patients_neg,rho,rho_lo,rho_hi,Delta,n,rho_obs,rho_minus_obs,curated_flag
GOLPH3L,methy->rna|CNVdiploid,-0.090217032186262,-0.0934702415726554,-0.08706664126594123,0.9866310160427807,-0.16930971708164605,-0.18114235736480633,-0.15885021356633297,-0.2752453088760376,748,-0.1518112030309252,-0.017498514050720837,0
KRT23,methy->rna|CNVdiploid,-0.17074536457300887,-0.17614210698408395,-0.16560283379800245,0.9946524064171123,-0.2840651972779068,-0.29903668043785514,-0.2718659671515637,-0.5244532823562622,748,-0.15836462232270865,-0.12570057495519815,0
BNIP3L,methy->rna|CNVdiploid,-0.16143664679935768,-0.16622925539109745,-0.15710682004470206,0.9986631016042781,-0.2943391358085234,-0.311825886234658,-0.2802192005997897,-0.49539828300476074,748,-0.185657819443098,-0.10868131636542538,0
CCND2,methy->rna|CNVdiploid,-0.10269318741971194,-0.10485856782624027,-0.10037344566900502,1.0,-0.174544149589609,-0.18504703502071715,-0.16673775252785308,-0.3150129020214081,748,-0.2204560602666842,0.0459119106770752,1
COX7A1,methy->rna|CNVdiploid,-0.1796360618324864,-0.18333259895601417,-0.17591839197692716,1.0,-0.31274532308935266,-0.32889116536765095,-0.30015755429330776,-0.5527627468109131,748,-0.5916374578031605,0.2788921347138078,0
SELL,methy->rna|CNVdiploid,-0.056066174648574316,-0.058899018928747285,-0.05320416321346611,0.9358288770053476,-0.08840718961928443,-0.09594100436397728,-0.08358727869326722,-0.17171385884284973,748,0.01512450503931654,-0.10353169465860096,0
SHC1,methy->rna|CNVdiploid,-0.1645583442547201,-0.16943985521959168,-0.15978711880503926,0.9986631016042781,-0.3005410217906569,-0.31972522901132183,-0.2846823596634683,-0.5060102939605713,748,-0.3222569803589602,0.02171595856830333,0
DSP,methy->rna|CNVdiploid,-0.10604212024596099,-0.10981480634132353,-0.10214928710439225,0.9866310160427807,-0.2704163914240805,-0.2880280005606531,-0.2550667963844625,-0.3229805529117584,748,-0.06525563209693905,-0.20516075932714148,0
PTPRC,methy->rna|CNVdiploid,-0.03517974031833457,-0.037589766284546966,-0.03283925039581241,0.8903743315508021,-0.04383177058401161,-0.048860407462457026,-0.040726077404716045,-0.1079643964767456,748,-0.3944222743255499,0.3505905037415383,0
TRAM1,methy->rna|CNVdiploid,-0.05590074393012579,-0.058360866197617725,-0.053485618405687996,0.9585561497326203,-0.10580786768960705,-0.11595398575449543,-0.09874710192666554,-0.17029866576194763,748,-0.1422898995509393,0.03648203186133224,0
SEMA3C,methy->rna|CNVdiploid,-0.1329968981807155,-0.1377338223678928,-0.12797846963071227,0.9946524064171123,-0.23545991116624967,-0.25301213408777173,-0.22195773511326478,-0.40847229957580566,748,-0.17785393016057288,-0.05760598100567679,0
STAC2,methy->rna|CNVdiploid,-0.1299022438047776,-0.13360456520551336,-0.12633976285794601,0.9946524064171123,-0.2163559465850182,-0.22818578112507343,-0.20711446130962,-0.3995886445045471,748,-0.2873700075599985,0.07101406097498028,0
RARRES2,methy->rna|CNVdiploid,-0.09195465973548096,-0.09426526321912441,-0.08989898607528368,1.0,-0.14994211550242398,-0.16069899942462246,-0.14195241863170946,-0.28235018253326416,748,-0.23020919989332392,0.08026708439089994,0
CPA3,methy->rna|CNVdiploid,-0.07903460256776934,-0.08138190627084492,-0.0767369991908032,0.9893048128342246,-0.15556264128499445,-0.1683747822015027,-0.145233600715238,-0.241733118891716,748,0.007052076337652544,-0.16261471762264698,0
GIT1,methy->rna|CNVdiploid,-0.1089516393633629,-0.11238986130884546,-0.10528189044254736,0.9959893048128342,-0.2683059929052513,-0.28669055946876126,-0.25264885516977503,-0.3321073055267334,748,-0.0579912590682443,-0.210314733837007,0
NPEPPS,methy->rna|CNVdiploid,-0.04932347398891269,-0.05151296583057005,-0.04723656007357451,0.946524064171123,-0.07888931834987407,-0.08557681205376606,-0.07458550463392326,-0.14998941123485565,748,0.2653365528350492,-0.34422587118492326,0
RSAD1,methy->rna|CNVdiploid,-0.12423863188822634,-0.1279363697294883,-0.12032298556592796,0.9959893048128342,-0.31524664031036387,-0.33569255241808066,-0.2979647610531599,-0.3816477060317993,748,-0.39788928028858617,0.0826426399782223,0
ELOVL2,methy->rna|CNVdiploid,-0.13154132606137095,-0.13591156465816623,-0.1271998524220871,1.0,-0.24843568852544226,-0.2677793741002791,-0.23193407975193556,-0.40245240926742554,748,0.0021450760238787554,-0.250580764549321,0
SEC62,methy->rna|CNVdiploid,-0.10868695696028127,-0.11232182773484524,-0.10509575436710081,0.9879679144385026,-0.1862362156496441,-0.20001046225392022,-0.17498178504220163,-0.3327208459377289,748,-0.16939283640056207,-0.016843379249082024,0
PRR15L,methy->rna|CNVdiploid,-0.24071622004121568,-0.2481231382028005,-0.23373661491260184,1.0,-0.4763276149235605,-0.49986422172765527,-0.45435390627922656,-0.7427268028259277,748,-0.44055727447431564,-0.035770340449244875,0
COTL1,methy->rna|CNVdiploid,-0.1375012142181566,-0.14325833647722944,-0.13209492183477084,0.9986631016042781,-0.2542862657456996,-0.27110788121517637,-0.23935127158391825,-0.4200790226459503,748,0.10670929579107646,-0.3609955615367761,0
OLR1,methy->rna|CNVdiploid,-0.0658956876219667,-0.06875088430416822,-0.06334998376771463,0.9786096256684492,-0.11426244304651656,-0.12339876608616772,-0.10711894864090514,-0.20075809955596924,748,-0.08809111184090956,-0.026171331205606996,0
SLAMF7,methy->rna|CNVdiploid,-0.057483645480079656,-0.06025130920833867,-0.054477670836278386,0.9425133689839572,-0.08737647273436622,-0.0956180030155858,-0.08236939559218527,-0.17524442076683044,748,-0.07272979362908173,-0.014646679105284485,0
RAB4A,methy->rna|CNVdiploid,-0.11644390813388766,-0.11899778534834536,-0.11381465617246381,1.0,-0.27144512485354394,-0.28939072868911936,-0.2566131250639069,-0.35655152797698975,748,-0.12323252585676663,-0.1482125989967773,0
CD55,methy->rna|CNVdiploid,-0.06978355351554931,-0.07211813757751169,-0.06727854732452865,0.9866310160427807,-0.16529718305571411,-0.17764685301391173,-0.15635740989542352,-0.21300837397575378,748,0.021836043128240334,-0.18713322618395445,0
VANGL2,methy->rna|CNVdiploid,-0.2254601026593032,-0.2310862829263661,-0.2190080955047422,1.0,-0.5303461851461652,-0.5517071174203736,-0.510633890750837,-0.6933494806289673,748,-0.7237003532002108,0.1933541680540456,0
DHX9,methy->rna|CNVdiploid,-0.02666788306954664,-0.028784432544931394,-0.024509672251582494,0.8088235294117647,-0.04699397872265009,-0.05293756560148639,-0.04269950870447491,-0.08097876608371735,748,0.03719703069935224,-0.08419100942200233,0
NDUFS2,methy->rna|CNVdiploid,-0.10873240432863866,-0.11209429317926564,-0.10511968735479726,0.9986631016042781,-0.2704090792756944,-0.2886859351766643,-0.25347495941129466,-0.33277714252471924,748,-0.25807471548875865,-0.012334363786935754,0
CLDN4,methy->rna|CNVdiploid,-0.163557454743821,-0.16904313307166274,-0.15788655550481312,0.9959893048128342,-0.36985782018405144,-0.392327763169704,-0.3499135498476248,-0.5014867782592773,748,-0.2417665349502649,-0.12809128523378654,0
TBC1D20,methy->rna|CNVdiploid,-0.06756358100740495,-0.06985332501091814,-0.06518300042048064,0.9812834224598931,-0.13536065548608317,-0.14678221056561022,-0.12709683081965217,-0.20590537786483765,748,0.2315055471165342,-0.3668662026026174,0
SEZ6L2,methy->rna|CNVdiploid,-0.21563166224060715,-0.21998028586051158,-0.21170019145253877,1.0,-0.6300621895081816,-0.6524375501424797,-0.6072317118342999,-0.6617343425750732,748,-0.47579553056546237,-0.15426665894271924,0
NET1,methy->rna|CNVdiploid,-0.23948626581267346,-0.2462859866757611,-0.23306380716590136,1.0,-0.6042363030949247,-0.6295572979007166,-0.5817040943474624,-0.7373901605606079,748,-0.45699853883881913,-0.14723776425610557,0
LAPTM4B,methy->rna|CNVdiploid,-0.0640621328445852,-0.06703550222646254,-0.06097675602105649,0.9491978609625669,-0.12772549960836593,-0.1371815560490285,-0.12066572541671632,-0.19461722671985626,748,-0.1630196990814833,0.03529419947311738,0
ELF3,methy->rna|CNVdiploid,-0.1242337543170803,-0.12860410429367033,-0.12006067232552539,0.9946524064171123,-0.32391653919683017,-0.3464566544086422,-0.3051184753663482,-0.3810510039329529,748,-0.16651915702764505,-0.1573973821691851,0
MAPRE1,methy->rna|CNVdiploid,-0.05814460699978565,-0.06093269957007766,-0.055429509796977035,0.9518716577540107,-0.11882599333929521,-0.12931214399166135,-0.1105268531939858,-0.17638149857521057,748,-0.1488454119914541,0.03001941865215889,0
LYPLA1,methy->rna|CNVdiploid,-0.06643002502206852,-0.06865657578044718,-0.06420271454547984,0.9946524064171123,-0.12114296745099273,-0.13115029347196766,-0.11464194544150308,-0.20254802703857422,748,0.057119950476674126,-0.17826291792766685,0
MUC1,methy->rna|CNVdiploid,-0.13031988163244596,-0.1340805106814679,-0.12655946333047544,1.0,-0.24271193415411696,-0.2558056337487641,-0.23098092161927825,-0.397806853055954,748,0.02680643968389784,-0.2695183738380148,0
ACLY,methy->rna|CNVdiploid,-0.10072995701413799,-0.10439592982129066,-0.09707621164626459,0.9919786096256684,-0.19828204759485418,-0.21247214529624758,-0.18641655045576977,-0.30858713388442993,748,-0.3075429883288034,0.10926094073394921,0
AEBP1,methy->rna|CNVdiploid,-0.05443984138621217,-0.05672795764825085,-0.052140062976949765,0.9358288770053476,-0.0736622868035324,-0.08033960641931094,-0.06875678723934549,-0.1664288341999054,748,-0.0015258194053639714,-0.07213646739816842,0
CALD1,methy->rna|CNVdiploid,-0.07493378222822884,-0.07909936570116682,-0.07096031437029397,0.9117647058823529,-0.10692717406163794,-0.11642430706649926,-0.09999181621411145,-0.22856537997722626,748,-0.021624548930032548,-0.0853026251316054,0
SDCBP,methy->rna|CNVdiploid,-0.0885621052994451,-0.09205858915485295,-0.08501256963284293,0.9893048128342246,-0.17268726355134723,-0.18687547838239157,-0.16184675147384403,-0.2705192565917969,748,-0.15075553923855317,-0.021931724312794054,0
RPRD2,methy->rna|CNVdiploid,-0.08448794259708009,-0.0870903935336318,-0.08169220388023624,0.9866310160427807,-0.1419309316513419,-0.1523934169464709,-0.13411710135768037,-0.2582766115665436,748,-0.04511796427121278,-0.09681296738012912,0
ELMO3,methy->rna|CNVdiploid,-0.20648318606510976,-0.21184332030434566,-0.2010264668676186,1.0,-0.3814409145121616,-0.4014099254006272,-0.3632917351970708,-0.6318907737731934,748,-0.42421240332842763,0.04277148881626602,0
SERPINB9,methy->rna|CNVdiploid,-0.08813173286139521,-0.0913616244330481,-0.08460226660171329,0.9933155080213903,-0.13707060286637293,-0.1470851302708774,-0.13005404140088764,-0.2695083022117615,748,-0.3197695741432246,0.18269897127685167,0
RARA,methy->rna|CNVdiploid,-0.15398946638779762,-0.15848666045653878,-0.14971107708982692,0.9986631016042781,-0.2905563867828275,-0.3116874149692564,-0.2725351626586368,-0.4732562303543091,748,-0.48231488601213796,0.19175849922931043,0
KCTD3,methy->rna|CNVdiploid,-0.08895185837342028,-0.0919839031766285,-0.0861110183951076,0.9933155080213903,-0.1476012214883136,-0.16001666339317824,-0.1388884895375833,-0.27289286255836487,748,-0.4596395477456831,0.3120383262573695,0
ABCC11,methy->rna|CNVdiploid,-0.18053509888144578,-0.18649167660182617,-0.17422647002341418,0.9879679144385026,-0.45949712160745027,-0.49101687869821686,-0.43200690041240025,-0.5560103058815002,748,-0.42701573467940385,-0.03248138692804642,0
MAGEF1,methy->rna|CNVdiploid,-0.10185536272847051,-0.10548309101902324,-0.09840967349631924,0.9959893048128342,-0.26907616639680476,-0.2873701259994675,-0.2539496519539895,-0.3083082139492035,748,-0.2881275428352135,0.019051376438408762,0
PI4KB,methy->rna|CNVdiploid,-0.04465663509680798,-0.04795146219739786,-0.04123210134614282,0.8088235294117647,-0.08914481368918294,-0.09856937523052982,-0.0810002475777338,-0.13552622497081757,748,-0.04339206278574526,-0.045752750903437674,0
PPP2R5A,methy->rna|CNVdiploid,-0.10805389131332206,-0.11145897519352857,-0.10465577902914702,1.0,-0.1905730301347733,-0.2042243005692648,-0.1789457629008479,-0.33063995838165283,748,-0.07905269364299547,-0.11152033649177784,0
GOLT1A,methy->rna|CNVdiploid,-0.19873858720376264,-0.2028494635622136,-0.19427217372378533,1.0,-0.5201744834704622,-0.5411596456564525,-0.5001815678810169,-0.6107746958732605,748,-0.45090647246604776,-0.06926801100441449,0
SOX9,methy->rna|CNVdiploid,-0.1434205603189833,-0.14757612593189684,-0.13974277358542614,0.9959893048128342,-0.3543775579930083,-0.37366880428026894,-0.33844369531166985,-0.43865466117858887,748,-0.39161436447115716,0.037236806478148865,0
NME3,methy->rna|CNVdiploid,-0.05417826199105571,-0.056267145126151184,-0.05214269538929415,0.9705882352941176,-0.07989913492315127,-0.08753266995732392,-0.07545076305617063,-0.16322015225887299,748,-0.06210099934447886,-0.017798135578672415,0
CTHRC1,methy->rna|CNVdiploid,-0.07947320667893996,-0.08273740660342652,-0.0762641737319966,0.9879679144385026,-0.10760470233815872,-0.11686926746554231,-0.10148357174885304,-0.2432229071855545,748,-0.052539753553815294,-0.055064948784343426,0
CD4,methy->rna|CNVdiploid,-0.06769722912115263,-0.07007240367664021,-0.06518519677218246,0.9759358288770054,-0.09547895482965292,-0.10297333072120925,-0.09007815713061762,-0.2074676752090454,748,-0.3438387345877855,0.24835977975813261,0
GCC1,methy->rna|CNVdiploid,-0.07930990714291791,-0.08276153031588758,-0.07609124835890821,0.9705882352941176,-0.15680721630645808,-0.168789550404589,-0.14747304123389407,-0.24180851876735687,748,-0.08486625775810892,-0.07194095854834916,0
ANKH,methy->rna|CNVdiploid,-0.11934913375116919,-0.12331911881709115,-0.115783514074677,0.9986631016042781,-0.22251234626840286,-0.23520738471513628,-0.21179426387269892,-0.36494386196136475,748,-0.32038801128132616,0.0978756650129233,0
CTF1,methy->rna|CNVdiploid,-0.2776081041345761,-0.28485694859473,-0.2708907762823123,1.0,-0.5326104052052301,-0.5555066381603144,-0.5124707480788234,-0.8559111952781677,748,-0.6677739614690168,0.13516355626378673,0
PXMP4,methy->rna|CNVdiploid,-0.24708369749091041,-0.2534208565320402,-0.2408185664841205,1.0,-0.5331332386167584,-0.5630848209525198,-0.5064372431388957,-0.7595911622047424,748,-0.3165526339061983,-0.21658060471056012,0
VWF,methy->rna|CNVdiploid,-0.08993633630990139,-0.09279671092232551,-0.08693602024148418,0.982620320855615,-0.12900891486616775,-0.13819472240447694,-0.12236068285648849,-0.27488452196121216,748,-0.1227250241889502,-0.006283890677217546,0
CRNKL1,methy->rna|CNVdiploid,-0.05102256000234534,-0.053004654327185645,-0.04905624243007672,0.9745989304812834,-0.08485748202110197,-0.09194454926210874,-0.07996017704584138,-0.15514035522937775,748,0.2597877426758647,-0.3446452246969667,0
WFDC2,methy->rna|CNVdiploid,-0.26190012054864,-0.2698023323903903,-0.2539833411812061,1.0,-0.5472350572343384,-0.5685254183030712,-0.5272435259801815,-0.8085846900939941,748,-0.5376140012497388,-0.009621055984599614,0
KDELR2,methy->rna|CNVdiploid,-0.1520165041392028,-0.1573094355620441,-0.1461417575611641,0.9986631016042781,-0.3966809119408489,-0.4199723138822369,-0.375138099960506,-0.46584099531173706,748,-0.22764318755672963,-0.1690377243841193,0
PRR14,methy->rna|CNVdiploid,-0.0683740679088751,-0.07154494157834489,-0.06541095343515951,0.9665775401069518,-0.13437197605429466,-0.1458179641091933,-0.12610409506589693,-0.20739151537418365,748,-0.017460186644209952,-0.1169117894100847,0
C1orf116,methy->rna|CNVdiploid,-0.18286851289999173,-0.1883559856299901,-0.17751587824648618,0.9986631016042781,-0.3825520058207787,-0.40058100576746963,-0.3664761796476129,-0.561689019203186,748,-0.3145161578789556,-0.0680358479418231,0
GMFG,methy->rna|CNVdiploid,-0.09731710739786538,-0.1015568683643125,-0.0932350294711224,0.9893048128342246,-0.1572017762809132,-0.16706524640081974,-0.14919897983776048,-0.2973431348800659,748,-0.4515690719696007,0.2943672956886875,0
SLC2A4RG,methy->rna|CNVdiploid,-0.046929750903160934,-0.04903125720033559,-0.04484454499937987,0.9598930481283422,-0.08424127809941209,-0.09234475441532013,-0.0790754520172518,-0.1415921151638031,748,0.19732296599634008,-0.2815642440957522,0
RSL1D1,methy->rna|CNVdiploid,-0.1324598307144428,-0.1370582642658417,-0.12761526630121636,0.9812834224598931,-0.3545582302262091,-0.3755505534376235,-0.33394795741617556,-0.40662211179733276,748,-0.2911288887298478,-0.06342934149636126,0
STC1,methy->rna|CNVdiploid,-0.19742049603928843,-0.202316218424566,-0.19257581780397348,1.0,-0.4030948206331621,-0.42392649115768444,-0.38475130942395475,-0.605093777179718,748,-0.21634501546153606,-0.18674980517162604,0
S100A4,methy->rna|CNVdiploid,-0.07541812113407374,-0.07898208496801297,-0.07234169918223789,0.9986631016042781,-0.15639844648898535,-0.1686699365465565,-0.1471105168081299,-0.23050518333911896,748,-0.5289886332561706,0.37259018676718525,0
ZNF880,methy->rna|CNVdiploid,-0.3106425539643127,-0.317926382754152,-0.3037117485577125,1.0,-0.6656375972474926,-0.6859474832380885,-0.6444202287707523,-0.9569379091262817,748,-0.5466385833964975,-0.1189990138509951,0
CREG1,methy->rna|CNVdiploid,-0.08292768747328304,-0.08587460128281789,-0.07991428459464817,0.9866310160427807,-0.19699164582965883,-0.21123739480200152,-0.1862472045623524,-0.2534627914428711,748,0.031701454368483116,-0.22869310019814196,0
CD40,methy->rna|CNVdiploid,-0.11546833151992934,-0.11899023221724969,-0.11188912268090638,0.9986631016042781,-0.17353951368996187,-0.18525721702882725,-0.16459358742598526,-0.35494881868362427,748,-0.44138629357159753,0.26784677988163563,0
PRKAR1A,methy->rna|CNVdiploid,-0.10401526100434688,-0.10698929758802632,-0.10105426987426425,0.9973262032085561,-0.17466448919594796,-0.1888582957399308,-0.16458721556736053,-0.3190344572067261,748,-0.33718997420753316,0.1625254850115852,0
S100A6,methy->rna|CNVdiploid,-0.21632566407390116,-0.22371120516684964,-0.20931998223817008,1.0,-0.458365470436724,-0.48126256836229553,-0.43579035658213233,-0.6661812663078308,748,-0.5584669342857675,0.10010146384904356,0
ECH1,methy->rna|CNVdiploid,-0.15502806066559485,-0.15949001199828955,-0.15098023376164774,1.0,-0.29715582273011193,-0.3164537721292524,-0.27943807181326863,-0.4723970592021942,748,0.005741793702873868,-0.3028976164329858,0
GRAMD1A,methy->rna|CNVdiploid,-0.06846948435489394,-0.07145987480775073,-0.06533913644703347,0.9665775401069518,-0.15249378885612813,-0.16470241529829174,-0.14396694527910409,-0.20659847557544708,748,-0.10386982633302429,-0.048623962523103845,0
