tf,target,edge_sign,is_edge,null,mask_mode,n_targets_of_tf,slope,slope_lo,slope_hi,frac_patients_neg,n,obs_coexpr
ZEB1,FSCN1,0,0,real,rna_only,18,-0.0021469738194552944,-0.002238296896461838,-0.0020658417692891043,0.9572192513368984,748,0.05190693447845199
ZEB1,CD9,0,0,real,rna_only,18,-0.0012787536850345188,-0.0013443358232053044,-0.0012130332133735225,0.93048128342246,748,0.01796692922493541
ZEB1,AKT1,0,0,real,rna_only,18,0.0002629597820324993,0.00016542240846138503,0.000374546656240843,0.42112299465240643,748,0.11513046323646613
ZEB2,CCND1,-1,1,real,rna_only,9,-0.0007677062739553375,-0.0008264285148672991,-0.0007045990407747858,0.8141711229946524,748,0.03852444596323573
ZEB2,CDH1,-1,1,real,rna_only,9,0.0021732619824967017,0.002086118872695787,0.0022599918577125306,0.0213903743315508,748,-0.04269064352324649
ZEB2,ESR1,1,1,real,rna_only,9,-1.786908316600393e-05,-8.95115244212723e-05,6.084853597421004e-05,0.5735294117647058,748,-0.038473866313713995
ZEB2,MMP2,1,1,real,rna_only,9,0.012441214969433153,0.012117479892348813,0.012762484907097082,0.0,748,0.5785761235122927
ZEB2,SFRP1,-1,1,real,rna_only,9,-0.000909922392574037,-0.0009896685436547271,-0.0008252113741289634,0.8168449197860963,748,0.3300051933028643
ZEB2,ZEB1,-1,1,real,rna_only,9,0.14534226096817915,0.14223653908517545,0.14821422642178744,0.0,748,0.8380150595745263
ZEB2,COL1A2,-1,1,real,rna_only,9,0.005323543914538972,0.005145209395468199,0.005501247744642259,0.0053475935828877,748,0.5436254423264184
ZEB2,VIM,1,1,real,rna_only,9,0.039285774650251404,0.038512677515248075,0.04012694097513959,0.0,748,0.5092054747080033
ZEB2,CLDN4,-1,1,real,rna_only,9,-0.0011837863612342329,-0.0012707327806223574,-0.001101352302033832,0.8475935828877005,748,-0.2940488640990623
ZEB2,ATP6V1B2,0,0,real,rna_only,9,0.013711061748076701,0.013493374565477424,0.013925247266894846,0.0,748,0.542394258980352
ZEB2,LAMB3,0,0,real,rna_only,9,-0.001061841460740039,-0.0011538005895944203,-0.0009678649414187968,0.8275401069518716,748,0.23807332249985474
ZEB2,CMTM3,0,0,real,rna_only,9,-0.0008874821017202445,-0.0009842077551113677,-0.0007800501179285821,0.7553475935828877,748,0.4275852175698391
ZEB2,NRN1,0,0,real,rna_only,9,0.0113672528336233,0.011099151118704964,0.01164807727248196,0.0,748,0.5849214609725316
ZEB2,ADAMTS12,0,0,real,rna_only,9,0.016048958517798622,0.01582589344102736,0.01627940096580627,0.0,748,0.6129285799148354
ZEB2,NDUFS6,0,0,real,rna_only,9,-0.004857122510880788,-0.004974971531981429,-0.004742091350532764,1.0,748,-0.46759671669832215
ZEB2,LY96,0,0,real,rna_only,9,0.012493149068624896,0.01217969591422326,0.012795910467404073,0.0,748,0.5732837300083234
ZEB2,GSTM1,0,0,real,rna_only,9,0.00038951571757694345,0.00029617391709415154,0.0004919049408983633,0.35962566844919786,748,0.02413012511514361
ZEB2,PPP2R5A,0,0,real,rna_only,9,0.00036426245636653665,0.0002830516683301301,0.0004423696176006175,0.3716577540106952,748,0.12046386527760537
HOXB2,MMP9,1,1,real,rna_only,3,-9.913726563693456e-06,-7.730042680586674e-05,5.724271241539853e-05,0.5775401069518716,748,-0.17918302225845756
HOXB2,PLAT,1,1,real,rna_only,3,0.005125702287895529,0.004951855578591987,0.005301772846167768,0.004010695187165776,748,0.29958492287191363
HOXB2,KRT14,1,1,real,rna_only,3,0.0007391344849269262,0.0006394298198909319,0.0008473589390295481,0.3181818181818182,748,-0.017281208709144957
HOXB2,PRRX1,0,0,real,rna_only,3,-0.00043741611430982575,-0.0005313514790830988,-0.00034777921629358406,0.6176470588235294,748,0.08620105462008532
HOXB2,FSCN1,0,0,real,rna_only,3,0.0005020522873154747,0.00043778467284571115,0.0005715771034181884,0.2807486631016043,748,-0.22225856081344003
HOXB2,STC1,0,0,real,rna_only,3,0.002366923462826121,0.0022909193207403355,0.002456659675591251,0.01871657754010695,748,0.1678253105092955
TRPS1,BCL2,1,1,real,rna_only,8,0.0030392547966015936,0.0029166968112501013,0.003163179977540278,0.020053475935828877,748,0.44042620895486745
TRPS1,CCND1,1,1,real,rna_only,8,0.003144218921561771,0.0030285675919632595,0.003258237909637067,0.0053475935828877,748,0.4234502391307733
TRPS1,ERBB2,1,1,real,rna_only,8,0.0009245374316761343,0.0008486813108445899,0.0010067992464113426,0.1697860962566845,748,0.1651830973250792
TRPS1,EXT1,1,1,real,rna_only,8,0.059322129503065146,0.05785708328558663,0.06097789182317311,0.0,748,0.15498954902307732
TRPS1,RUNX1,-1,1,real,rna_only,8,0.00037481490586537295,0.00030167498025061916,0.00044541011162582727,0.3516042780748663,748,0.2731951918251818
TRPS1,VEGFA,1,1,real,rna_only,8,0.0029214116653805983,0.0028255042308265406,0.0030382775318200422,0.00267379679144385,748,0.1341055733181686
TRPS1,ZEB2,-1,1,real,rna_only,8,0.0030967340431111378,0.002985963300211851,0.0032084940572695915,0.004010695187165776,748,0.10708196382026773
TRPS1,SOX9,-1,1,real,rna_only,8,0.0003909123951482876,0.00031264007504474965,0.00046324996104934595,0.3342245989304813,748,0.05709779996591895
TRPS1,MFAP5,0,0,real,rna_only,8,0.00013109262635908095,5.7053305235658076e-05,0.00020460468120005456,0.4786096256684492,748,0.07345320538058504
TRPS1,CRABP2,0,0,real,rna_only,8,-0.0008880236050373008,-0.0009565352457614912,-0.0008216790321526652,0.8529411764705882,748,0.14647467733037056
TRPS1,MCM2,0,0,real,rna_only,8,0.0005030971924390864,0.00043622465617560336,0.0005733614037503995,0.2967914438502674,748,0.25493871991682915
TRPS1,PRR15L,0,0,real,rna_only,8,0.0016009972455667295,0.0015020193673021599,0.0017069546203886407,0.07219251336898395,748,0.18455520449357174
TRPS1,AURKB,0,0,real,rna_only,8,-0.0017623905006982053,-0.0018179665626617697,-0.0017076327075960557,0.9946524064171123,748,-0.15611491753553125
TRPS1,EZH2,0,0,real,rna_only,8,-0.000610889218716073,-0.0006768328711668965,-0.0005488205089382382,0.7620320855614974,748,0.01811617359680972
TRPS1,RARRES1,0,0,real,rna_only,8,-0.0008606433306045416,-0.0009150390131125122,-0.0007997193241906109,0.8703208556149733,748,-0.1709015223126644
TRPS1,SSH3,0,0,real,rna_only,8,0.00042037024522123946,0.0003597660626979135,0.00048336482493214306,0.3302139037433155,748,0.24937128837060615
PRRX1,VEGFA,1,1,real,rna_only,2,-0.0007748555030537616,-0.0008451568988268463,-0.0007103567408234279,0.8008021390374331,748,-0.012096621924608968
PRRX1,SOX9,1,1,real,rna_only,2,-0.0014401442972269184,-0.0015252666545933465,-0.0013591890547097931,0.9037433155080213,748,-0.019631871337760315
PRRX1,CRNKL1,0,0,real,rna_only,2,0.0021477563945417185,0.002059076964960404,0.002230792347874671,0.03342245989304813,748,0.16852404943306204
PRRX1,CHI3L1,0,0,real,rna_only,2,-0.0006823349405418753,-0.0007996832927520477,-0.0005706822805363137,0.6737967914438503,748,0.09709047451882453
GRHL2,CDH1,1,1,real,rna_only,7,0.029777393025410846,0.02899915937290825,0.030572546493022792,0.0,748,0.411233160797664
GRHL2,ERBB3,1,1,real,rna_only,7,0.0035223157806637405,0.003397876215824125,0.0036432795703368356,0.016042780748663103,748,0.4206714551601521
GRHL2,ZEB1,-1,1,real,rna_only,7,0.002130990510942571,0.002034467853552416,0.002239316195345431,0.03208556149732621,748,0.06466398783771628
GRHL2,RAB25,1,1,real,rna_only,7,0.011398635411663261,0.011082723974027178,0.011705278977932268,0.001336898395721925,748,0.16746371309806538
GRHL2,CLDN3,1,1,real,rna_only,7,-0.0007828522755377616,-0.000880340740307518,-0.0006861116500478416,0.732620320855615,748,0.08206209672658205
GRHL2,CDC42SE1,1,1,real,rna_only,7,0.00806614707399213,0.007908615964723614,0.008246657922315085,0.0,748,0.4447098346765183
GRHL2,CLDN4,1,1,real,rna_only,7,0.01595626550211128,0.015567384194389713,0.016386114267914375,0.001336898395721925,748,0.12560285909206606
GRHL2,NID1,0,0,real,rna_only,7,-0.00011094727071164817,-0.0001701111127971058,-5.084578680794238e-05,0.5668449197860963,748,0.1171137359960823
GRHL2,TWIST1,0,0,real,rna_only,7,-0.00023925642382499642,-0.0003029996425516446,-0.00016934902736034962,0.6109625668449198,748,-0.20791226277492394
GRHL2,RAD51,0,0,real,rna_only,7,-7.948623223100777e-05,-0.0001435604028384249,-1.4374421543395759e-05,0.5735294117647058,748,0.3167020669256217
GRHL2,SLC2A4RG,0,0,real,rna_only,7,-0.001977652552622286,-0.002046098376817482,-0.001908888928225942,0.9759358288770054,748,0.010156789169486468
GRHL2,KRT23,0,0,real,rna_only,7,-0.000711448007195179,-0.0007846676419906605,-0.0006303428392265901,0.7754010695187166,748,-0.042829177816626235
GRHL2,S100A6,0,0,real,rna_only,7,-0.001795784255768607,-0.0018732164667534558,-0.0017182588767436285,0.9679144385026738,748,-0.3245747388431373
GRHL2,ABCC11,0,0,real,rna_only,7,0.00012328052285680237,4.00957943418819e-05,0.000205606274910019,0.45588235294117646,748,0.12993410086756213
ID4,BRCA1,-1,1,real,rna_only,4,-0.0003803966131556026,-0.00044314662303668507,-0.00031742453487770925,0.6951871657754011,748,-0.16374661301467583
ID4,IGF1R,1,1,real,rna_only,4,-0.0002939359865976432,-0.0003647994625825384,-0.00021979672184343514,0.6403743315508021,748,-0.02276729344428398
ID4,IGFBP3,1,1,real,rna_only,4,0.005009829875458623,0.004854296309038841,0.0051570801256229076,0.009358288770053475,748,0.3951615920856268
ID4,TP53,1,1,real,rna_only,4,0.0067828794536861445,0.00662341889797317,0.006939928494679157,0.0,748,0.08668065869699326
ID4,COPZ2,0,0,real,rna_only,4,0.0022036460466075313,0.0020661282152540936,0.002338200259560291,0.11764705882352941,748,0.2310540578025029
ID4,RAD51,0,0,real,rna_only,4,-0.000288717610987298,-0.0003588328283315833,-0.00022747679639988465,0.6510695187165776,748,-0.15632122395640874
ID4,SMAD4,0,0,real,rna_only,4,0.0023895630443222997,0.002302723334464717,0.0024700305960265643,0.014705882352941176,748,0.3009967825221392
ID4,E2F1,0,0,real,rna_only,4,-0.001359872452859931,-0.0014309416965950018,-0.0012876441991780498,0.9184491978609626,748,-0.22557078230458943
KDM2A,CD44,1,1,real,rna_only,4,0.0024643613364208833,0.002382186139993321,0.002540989548214645,0.012032085561497326,748,0.26999832290042053
KDM2A,CDK6,1,1,real,rna_only,4,0.0019220907657378993,0.0018250869101076486,0.0020196100674291944,0.0481283422459893,748,0.22045125907414037
KDM2A,CDKN1B,1,1,real,rna_only,4,0.0023911690305828807,0.002302541446163602,0.0024896737006079956,0.040106951871657755,748,0.3466757228323559
KDM2A,FGFR1,1,1,real,rna_only,4,0.0029768882513979255,0.0028904490033185375,0.0030560060138758137,0.00267379679144385,748,0.30191465475647833
KDM2A,CDC42SE1,0,0,real,rna_only,4,0.005754504066646273,0.005621230127176799,0.005891093559297128,0.001336898395721925,748,0.522148509934729
KDM2A,CDH3,0,0,real,rna_only,4,0.0027377069059098657,0.0026240254324682824,0.002840639268740788,0.012032085561497326,748,0.18737385732358477
KDM2A,TUBB2A,0,0,real,rna_only,4,0.0010449535325053353,0.0009592221097498988,0.001126894213721146,0.17379679144385027,748,-0.00023248287553446616
KDM2A,LRP5,0,0,real,rna_only,4,0.005892552807678118,0.00577024894900771,0.006017673079881266,0.0,748,0.4262612231839332
SND1,IGFBP3,1,1,real,rna_only,1,0.0025235137028151488,0.0024418099170593027,0.002604682360736964,0.0106951871657754,748,-0.01304470360684221
SND1,ATP6V1B2,0,0,real,rna_only,1,0.005112279568875204,0.0049890390941103304,0.00523753902439315,0.001336898395721925,748,0.2165446964280926
ETV3,MYC,-1,1,real,rna_only,1,0.0049558644410000316,0.004852014169083043,0.005061316888526442,0.00267379679144385,748,0.27547162010027215
ETV3,NCOA3,0,0,real,rna_only,1,0.006784164814158956,0.0066365708841891625,0.0069175324318893165,0.0,748,0.500856800326256
TFAP2C,EGFR,1,1,real,rna_only,12,0.008959980092821528,0.008728840607985209,0.009185589482938688,0.0,748,0.33001285630597654
TFAP2C,ERBB2,1,1,real,rna_only,12,0.007170460974953656,0.0070186637463236935,0.00732348760519195,0.0,748,0.06197308744054275
TFAP2C,ERBB3,1,1,real,rna_only,12,-0.0006137449659968253,-0.0006654060613905595,-0.0005624960837972892,0.8114973262032086,748,0.10666998473750494
TFAP2C,ESR1,1,1,real,rna_only,12,-0.0005712620126674488,-0.0006238080706711313,-0.0005181182022241756,0.8008021390374331,748,-0.13202139932039186
TFAP2C,FOXA1,1,1,real,rna_only,12,9.666625543127295e-05,2.478700212523362e-05,0.00017043555162036942,0.43983957219251335,748,-0.11588600390868284
TFAP2C,FOXC1,1,1,real,rna_only,12,0.006735174970098717,0.006552059154448294,0.006911303157382356,0.0,748,0.3433579772452362
TFAP2C,GREB1,1,1,real,rna_only,12,0.0033935315086906386,0.003288632279510753,0.0035055678958652615,0.0,748,0.054904266115245265
TFAP2C,MMP2,1,1,real,rna_only,12,-0.0004968836376071619,-0.0005436104965496226,-0.00045077870954566494,0.7954545454545454,748,0.06693605777572209
TFAP2C,SFRP1,1,1,real,rna_only,12,0.004887731718613291,0.00474773475727122,0.005026365258615156,0.0,748,0.4214932658028107
TFAP2C,ECM1,1,1,real,rna_only,12,-0.0017879964521905134,-0.0018394540716761573,-0.001729220978837045,0.9732620320855615,748,-0.1252551670164949
TFAP2C,KRT14,1,1,real,rna_only,12,0.001807165922100678,0.0017078265605161137,0.0019058152773386836,0.05080213903743316,748,0.3005069821494981
TFAP2C,CRABP2,1,1,real,rna_only,12,0.00046310684554039895,0.0003796876774587861,0.0005507192664761885,0.3729946524064171,748,-0.012993579165910051
TFAP2C,AR,0,0,real,rna_only,12,-0.002292881668097077,-0.002364473816401861,-0.0022228173028371427,0.9879679144385026,748,-0.07610830774536648
TFAP2C,DNMT3B,0,0,real,rna_only,12,0.0014603904001879618,0.0013997114218019019,0.001521261581474976,0.01871657754010695,748,0.344439989334977
TFAP2C,AEBP1,0,0,real,rna_only,12,-0.0006433297266167674,-0.0006900118911471203,-0.0005889972479604742,0.803475935828877,748,0.034080045505626884
TFAP2C,CAPN8,0,0,real,rna_only,12,-0.0009637707166221006,-0.0010300457551205902,-0.0008911202936690589,0.8582887700534759,748,-0.06460109394549123
TFAP2C,CDH3,0,0,real,rna_only,12,0.008306483924637901,0.008139622975213437,0.00845809826286221,0.0,748,0.4779531081351888
TFAP2C,SMAD4,0,0,real,rna_only,12,0.0022929083338462204,0.00221623596445713,0.002376643307228969,0.020053475935828877,748,0.24782842448256595
TFAP2C,PTPRC,0,0,real,rna_only,12,-0.00100398606607448,-0.0010581440541969189,-0.000943682985682223,0.9037433155080213,748,0.09070942524164058
TFAP2C,SERPINB9,0,0,real,rna_only,12,-6.22615769319559e-05,-0.00012048973250655073,-3.6266271293446333e-06,0.5374331550802139,748,0.18016135553230359
TFAP2C,PLEKHF2,0,0,real,rna_only,12,-0.0015913688146082575,-0.0016510740635001858,-0.0015330325980644187,0.9852941176470589,748,0.04755946456337906
TFAP2C,SND1,0,0,real,rna_only,12,0.004187534691611513,0.004054307883774277,0.00431704936163714,0.0,748,0.07810249013876056
TFAP2C,GCC1,0,0,real,rna_only,12,0.0017300960773422827,0.0016663723834375276,0.0017963227823936114,0.026737967914438502,748,0.18152260601379133
TFAP2C,ARID1A,0,0,real,rna_only,12,0.0007338920641780136,0.0006714881890733135,0.0007925945199086401,0.18850267379679145,748,0.17832227935753636
ID1,AURKA,1,1,real,rna_only,20,-0.0010011075637278409,-0.0010709190604595714,-0.0009341927268915895,0.8917112299465241,748,-0.2706515879576192
ID1,BRCA1,1,1,real,rna_only,20,-0.002779374364265464,-0.002856109820448655,-0.0027099499810616097,0.9946524064171123,748,-0.365123496315431
ID1,CCND1,1,1,real,rna_only,20,-0.0005670282460579814,-0.0006323821962841763,-0.0005017594334579337,0.7820855614973262,748,-0.13112578972279454
ID1,CD44,1,1,real,rna_only,20,0.0006985172403996242,0.0006063328889022639,0.0007840030289426486,0.25935828877005346,748,-0.027531787402496188
ID1,CDH1,-1,1,real,rna_only,20,-0.002769453210840018,-0.0028513332338684734,-0.0026868626392038074,0.9986631016042781,748,-0.21342633336513198
ID1,CDK6,1,1,real,rna_only,20,0.0006003945839712525,0.0005229599104879635,0.0006833369796535372,0.2540106951871658,748,0.09853347259558604
ID1,CDKN1B,1,1,real,rna_only,20,0.00032403806602970787,0.00022869501372989388,0.0004302194740724086,0.43983957219251335,748,-0.06039525472286754
ID1,CDKN2A,-1,1,real,rna_only,20,0.0058312882391201365,0.005695694295099919,0.00596001506259822,0.0,748,0.10228088270033052
ID1,EGFR,1,1,real,rna_only,20,0.007710863158825632,0.007538168892479558,0.007895709069750982,0.001336898395721925,748,0.29219176594422186
ID1,FGFR1,1,1,real,rna_only,20,0.00431138126792987,0.004204455048127852,0.004414082851426702,0.00267379679144385,748,0.17846254899580904
ID1,MMP2,1,1,real,rna_only,20,0.0011881907586732132,0.0010924598022775808,0.0012957607359735833,0.16711229946524064,748,0.3293878626677662
ID1,MMP9,1,1,real,rna_only,20,0.0006260454842286217,0.0005385767295551967,0.0007150313384432953,0.2887700534759358,748,0.05324038491342121
ID1,MYC,1,1,real,rna_only,20,0.0030598706902799973,0.0029662656555491376,0.0031579611387629633,0.0053475935828877,748,0.029316354398982877
ID1,PIK3R1,1,1,real,rna_only,20,-6.574560458972738e-05,-0.00017063903614858542,3.2281961641483496e-05,0.5280748663101604,748,0.13949359621216925
ID1,PTEN,1,1,real,rna_only,20,-0.0012447163758138712,-0.0013482113323218404,-0.0011390877347976997,0.8409090909090909,748,-0.04245504898584506
ID1,SERPINE1,1,1,real,rna_only,20,0.011151339355424552,0.01095661287013887,0.011344610141816841,0.0,748,0.1504548139797217
ID1,TGFB1,-1,1,real,rna_only,20,0.03007278903242227,0.02953567764741836,0.030641257016618243,0.0,748,0.37741499097505227
ID1,TP53,1,1,real,rna_only,20,0.0031623242464856155,0.0030511628466074335,0.003269211778063626,0.012032085561497326,748,0.004743978267324012
ID1,VEGFA,1,1,real,rna_only,20,-0.0007408253307771364,-0.0008235741744024182,-0.0006655416402846667,0.7874331550802139,748,-0.07740699129453708
ID1,INHBA,1,1,real,rna_only,20,0.0016132843021615514,0.0014779434604703069,0.0017489167086534364,0.1804812834224599,748,-0.10477716256010357
ID1,TFAP2C,0,0,real,rna_only,20,0.004036363450529754,0.00392707645932732,0.0041680964622918424,0.0053475935828877,748,0.0021744087793883456
ID1,CREG1,0,0,real,rna_only,20,-0.0014713410295565982,-0.0016116905986605747,-0.0013385658659773043,0.8262032085561497,748,-0.06622223671178147
ID1,MCM2,0,0,real,rna_only,20,-0.0002447632324023565,-0.00033247286748409215,-0.00015722783388438604,0.5922459893048129,748,-0.20520625156430608
ID1,CCNB1,0,0,real,rna_only,20,-0.00031381061316406415,-0.0003958662660313533,-0.00022718665996025015,0.7165775401069518,748,-0.27589133943081895
ID1,EFNA4,0,0,real,rna_only,20,0.004464650700539485,0.004334299291554407,0.0045910071749097,0.00267379679144385,748,0.07758164018389084
ID1,IL17RB,0,0,real,rna_only,20,-0.0007797849213923601,-0.0008655777968526042,-0.0006862556936940245,0.7540106951871658,748,-0.1067528791619216
ID1,FXYD5,0,0,real,rna_only,20,0.008464293706449954,0.008250399460704164,0.008657039767301372,0.0,748,0.25924857050127786
ID1,DLGAP5,0,0,real,rna_only,20,-0.000626039284334557,-0.0006926076221109644,-0.0005545094937599519,0.8088235294117647,748,-0.2706306258569186
